,LocusID,Description,Length,nInsertionsRep1,pvalRep1,nInsertionsRep2,pvalRep2,Calls
1952,HNEAP_RS09770,NADH-quinone oxidoreductase subunit A,356,0,5.47911140112874e-07,0,8.525124117491939e-07,Essential
1953,HNEAP_RS09775,tRNA-Leu,84,0,0.033313249471281114,0,0.03697584820063623,Ambiguous
1954,HNEAP_RS09780,preprotein translocase subunit SecG,458,5,0.00023256019635113794,5,0.000353900754479033,Nonessential
1955,HNEAP_RS09785,triose-phosphate isomerase,770,0,2.8663054764931637e-14,0,7.457323747395886e-14,Essential
1956,HNEAP_RS09790,phosphoglucosamine mutase,1340,0,2.705350411533493e-24,1,7.806682519759896e-22,Essential
1957,HNEAP_RS09795,cytochrome C class I,716,45,0.998829381328245,45,0.9993647539582368,Nonessential
1958,HNEAP_RS09800,dihydropteroate synthase,857,14,6.923725182206606e-05,13,5.1910115262554576e-05,Nonessential
1959,HNEAP_RS09805,ATP-dependent zinc metalloprotease FtsH,1967,3,2.35565948815953e-30,3,2.4663139889158236e-29,Essential
1960,HNEAP_RS09810,23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE,629,41,0.9991019083167778,37,0.99512305679227,Nonessential
1961,HNEAP_RS09815,copper chaperone PCu(A)C,443,19,0.689998703558832,19,0.7351262904517188,Nonessential
1962,HNEAP_RS12355,SCO family protein,719,33,0.8295042049666679,33,0.8691667865400295,Nonessential
1963,HNEAP_RS09825,ribosome assembly RNA-binding protein YhbY,320,40,0.9999999999369448,39,0.9999999999068641,Nonessential
1964,HNEAP_RS09830,leucyl/phenylalanyl-tRNA--protein transferase,683,62,0.9999999989525246,63,0.9999999998755994,Nonessential
1965,HNEAP_RS09835,sodium/hydrogen exchanger,2000,18,3.994837549839538e-17,16,1.2817777277492866e-17,Essential
1966,HNEAP_RS09840,hypothetical protein,233,15,0.9753422965429862,14,0.9626143580387678,Ambiguous
1967,HNEAP_RS09845,transcription-repair coupling factor,3479,180,0.9997969221151272,173,0.9996005775465368,Nonessential
1968,HNEAP_RS09850,RDD family protein,470,25,0.9417105487071288,21,0.7967232578904585,Nonessential
1969,HNEAP_RS09855,exodeoxyribonuclease V subunit alpha,2150,111,0.997291226717774,107,0.9962184549338552,Nonessential
1970,HNEAP_RS09860,exodeoxyribonuclease V subunit beta,3758,142,0.2922873386626915,139,0.3345551143100501,Nonessential
1971,HNEAP_RS09865,type II toxin-antitoxin system death-on-curing family toxin,392,19,0.8463086180170841,18,0.8171841111533897,Nonessential
1972,HNEAP_RS09870,transcriptional regulator,224,0,0.00011489787385085696,0,0.00015174523196942856,Ambiguous
1973,HNEAP_RS09875,porin,1103,0,3.9861546190835735e-20,0,1.5681996731791223e-19,Essential
1974,HNEAP_RS09880,hypothetical protein,1358,94,0.9999998609133576,83,0.999977797404972,Nonessential
1975,HNEAP_RS09885,DUF2339 domain-containing protein,2921,262,1.0,253,1.0,Nonessential
1976,HNEAP_RS09890,hypothetical protein,179,15,0.997779777426312,16,0.9993919704884152,Ambiguous
1977,HNEAP_RS09895,ADP-forming succinate--CoA ligase subunit beta,1205,1,3.254343516879838e-20,1,1.4086344493644846e-19,Essential
1978,HNEAP_RS09900,succinate--CoA ligase subunit alpha,887,0,2.509221529201894e-16,1,2.756372826449586e-14,Essential
1979,HNEAP_RS09905,NAD+ synthase,1685,1,1.6347280581552235e-28,1,1.2840048980170695e-27,Essential
1980,HNEAP_RS09910,4-oxalocrotonate tautomerase,185,3,0.06188618738185319,3,0.07177235437853191,Ambiguous
1981,HNEAP_RS09915,two-component system response regulator CreB,701,41,0.993790616119956,41,0.9962667113358412,Nonessential
1982,HNEAP_RS09920,two-component system sensor histidine kinase CreC,1430,56,0.4945468726163208,57,0.6389514905563434,Nonessential
1983,HNEAP_RS09925,trypsin,2015,124,0.999998859504659,123,0.9999995813538324,Nonessential
1984,HNEAP_RS09930,exosortase K,755,36,0.8862756511527352,34,0.8480331122806326,Nonessential
1985,HNEAP_RS09935,NUDIX hydrolase,1058,16,2.9283765250995607e-06,14,8.543563939801239e-07,Essential
1986,HNEAP_RS09940,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase,1226,0,2.736801598803586e-22,0,1.2543662412734256e-21,Essential
1987,HNEAP_RS09945,DUF945 domain-containing protein,1346,49,0.29727138286054805,48,0.3254744741167896,Nonessential
1988,HNEAP_RS09950,preprotein translocase subunit SecA,2762,9,2.567595949573154e-36,8,4.826942515968083e-36,Essential
1989,HNEAP_RS09955,DUF721 domain-containing protein,446,7,0.003046154293702048,7,0.00431279440115935,Nonessential
1990,HNEAP_RS09960,UDP-3-O-acyl-N-acetylglucosamine deacetylase,917,1,2.896246358307653e-15,1,8.768727316516414e-15,Essential
1991,HNEAP_RS09965,molecular chaperone HtpG,1880,76,0.5948083915609705,74,0.6073379430091683,Nonessential
1992,HNEAP_RS09970,50S ribosomal protein L19,347,0,7.888622366747315e-07,0,1.2137746201080528e-06,Essential
1993,HNEAP_RS09975,tRNA (guanosine(37)-N1)-methyltransferase TrmD,758,1,1.5064197665554376e-12,0,1.1944448981892995e-13,Essential
1994,HNEAP_RS09980,ribosome maturation factor RimM,536,1,8.659297903201252e-09,0,7.277025200624172e-10,Essential
1995,HNEAP_RS09985,30S ribosomal protein S16,260,0,2.673916543214769e-05,0,3.692884183821646e-05,Ambiguous
1996,HNEAP_RS09990,adenylosuccinate synthase,1295,3,4.515328057870024e-19,3,2.0534916514313157e-18,Essential
1997,HNEAP_RS09995,ATP phosphoribosyltransferase regulatory subunit,1199,0,8.168013050184623e-22,0,3.6202318267742334e-21,Essential
1998,HNEAP_RS10000,DUF2065 domain-containing protein,218,6,0.2348661489516662,6,0.2627099874907176,Ambiguous
1999,HNEAP_RS10005,protease modulator HflC,881,15,9.49372894648056e-05,12,1.02538715533283e-05,Ambiguous
2000,HNEAP_RS10010,protease modulator HflK,1136,34,0.04931227254507605,30,0.016626076443150225,Nonessential
2001,HNEAP_RS10015,GTPase HflX,1322,91,0.9999997299272771,88,0.9999995273484352,Nonessential
2002,HNEAP_RS10020,RNA chaperone Hfq,278,10,0.4534078463679291,10,0.4942578430986743,Nonessential
2003,HNEAP_RS10025,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,977,76,0.9999999814287188,71,0.9999997847125158,Nonessential
2004,HNEAP_RS10030,DNA mismatch repair endonuclease MutL,1853,137,0.999999999995896,136,0.9999999999989972,Nonessential
2005,HNEAP_RS10035,N-acetylmuramoyl-L-alanine amidase,1220,2,4.611546576944753e-19,2,1.9713080580140547e-18,Essential
2006,HNEAP_RS10040,hypothetical protein,203,18,0.999476904412861,15,0.9943362298133998,Ambiguous
2007,HNEAP_RS10045,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,527,4,6.053710441697775e-06,3,1.865820057597253e-06,Essential
2008,HNEAP_RS10050,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,1562,145,1.0,142,1.0,Nonessential
2009,HNEAP_RS10055,tryptophan--tRNA ligase,1010,7,8.843219848003297e-11,5,6.1269270657601025e-12,Essential
2010,HNEAP_RS10060,50S ribosomal protein L28,236,0,7.067361032314671e-05,0,9.473968398501837e-05,Ambiguous
2011,HNEAP_RS10065,50S ribosomal protein L33,155,8,0.8352775219246427,7,0.7513625811488928,Ambiguous
2012,HNEAP_RS10070,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,845,55,0.9998232592512716,56,0.9999554434174636,Nonessential
2013,HNEAP_RS10075,30S ribosomal protein S20,272,1,0.0002013379845977997,1,0.00027413348390067753,Ambiguous
2014,HNEAP_RS10080,dioxygenase,629,23,0.3935597236499618,22,0.3719094076179759,Nonessential
2015,HNEAP_RS10085,orotate phosphoribosyltransferase,737,0,1.0907442667226817e-13,0,2.72387129821169e-13,Essential
2016,HNEAP_RS10090,ATP-dependent chaperone ClpB,2582,117,0.9326939281759788,117,0.9653967652531824,Nonessential
2017,HNEAP_RS10095,hypothetical protein,179,10,0.8982730959441398,7,0.6153431204402358,Ambiguous
2018,HNEAP_RS10100,hypothetical protein,392,22,0.9576945928252234,21,0.9477049722458892,Nonessential
2019,HNEAP_RS10105,UDP-2 3-diacylglucosamine diphosphatase,860,39,0.8268084881118768,40,0.9021632864881224,Nonessential
2020,HNEAP_RS10110,hypothetical protein,326,20,0.9784356019919036,20,0.9839650979939456,Nonessential
2021,HNEAP_RS10115,peptide deformylase,500,17,0.3045025213085924,17,0.3535469254968736,Nonessential
2022,HNEAP_RS10120,amino acid-binding ACT domain-containing protein,536,28,0.9400134526352888,26,0.9025968736618956,Nonessential
2023,HNEAP_RS10125,multi-copper polyphenol oxidoreductase,764,49,0.9995031575621496,49,0.9997476895044576,Nonessential
2024,HNEAP_RS10130,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,1022,63,0.9996943608137184,61,0.9996105127489482,Nonessential
2025,HNEAP_RS10135,outer membrane protein assembly factor BamD,821,4,2.2500882232470899e-10,4,5.514825613059054e-10,Essential
2026,HNEAP_RS10140,MFS transporter,1301,91,0.9999998653031144,89,0.9999998712971732,Nonessential
2027,HNEAP_RS10145,disulfide bond isomerase DsbC/G-like protein,767,46,0.9973595560184634,46,0.9985277656098968,Nonessential
2028,HNEAP_RS10150,site-specific tyrosine recombinase XerD,935,52,0.9929734753156362,48,0.9796774853847988,Nonessential
2029,HNEAP_RS12360,hypothetical protein,1142,82,0.9999998258103632,79,0.99999962691934,Nonessential
2030,HNEAP_RS10160,ATPase AAA,1094,98,0.9999999999999202,96,0.9999999999999192,Nonessential
2031,HNEAP_RS10165,acetate--CoA ligase,1952,90,0.9318579947934924,84,0.8638365999566674,Nonessential
2032,HNEAP_RS10170,hypothetical protein,794,26,0.18215276247337814,25,0.17577155665557945,Nonessential
2033,HNEAP_RS10175,30S ribosomal protein S9,392,2,1.888439984715766e-05,0,2.0746810697119665e-07,Essential
2034,HNEAP_RS10180,50S ribosomal protein L13,428,0,2.9674392885052316e-08,0,5.0489605567027215e-08,Essential
2035,HNEAP_RS10185,(Fe-S)-binding protein,1244,125,1.0,123,1.0,Nonessential
2036,HNEAP_RS10190,hypothetical protein,314,14,0.7317506338728,15,0.8422656922618135,Nonessential
2037,HNEAP_RS10195,peroxiredoxin,416,23,0.9544907419329114,23,0.9659320445290732,Nonessential
2038,HNEAP_RS10200,indole-3-glycerol-phosphate synthase,809,3,4.016496144328293e-11,3,1.000105944228921e-10,Essential
2039,HNEAP_RS10205,anthranilate phosphoribosyltransferase,1058,0,2.4660922630783697e-19,0,9.174619609513388e-19,Essential
2040,HNEAP_RS10210,glycine--tRNA ligase subunit alpha,926,0,5.171436333442334e-17,0,1.6330610108307242e-16,Essential
2041,HNEAP_RS10215,glycine--tRNA ligase subunit beta,2078,0,2.833730673814858e-37,0,3.741301320573802e-36,Essential
2042,HNEAP_RS10220,1-acyl-sn-glycerol-3-phosphate acyltransferase,773,1,8.363289503297003e-13,1,2.1177959874051087e-12,Essential
2043,HNEAP_RS10225,hypothetical protein,479,28,0.9824178370353872,27,0.9795411649305654,Nonessential
2044,HNEAP_RS10230,hypothetical protein,710,39,0.981409596588128,39,0.9880338460439164,Nonessential
2045,GFF2046,hypothetical protein,548,17,0.17712199074346133,16,0.1529809564941684,Nonessential
2046,HNEAP_RS10240,rRNA large subunit pseudouridine synthase E,542,15,0.08788560202254156,15,0.1118468632029242,Nonessential
2047,HNEAP_RS10245,5'-3' exonuclease,974,53,0.9901095936900528,53,0.9943653281709001,Nonessential
2048,HNEAP_RS10250,malate dehydrogenase,1262,6,1.9841352761574786e-15,4,8.945318909038507e-17,Essential
2049,HNEAP_RS10255,chorismate mutase,314,29,0.9999893003267116,28,0.9999839442627932,Nonessential
2050,HNEAP_RS10260,phosphate porin,1094,68,0.99984928833507,64,0.9995047212124504,Nonessential
2051,HNEAP_RS10265,hypothetical protein,236,4,0.040876693631304015,4,0.04902048264918845,Ambiguous
2052,HNEAP_RS10270,zinc ribbon domain-containing protein,974,27,0.028650183424804864,27,0.0429178223310409,Nonessential
2053,HNEAP_RS10275,GGDEF domain-containing response regulator,1847,87,0.9516548227790876,85,0.9561269314739188,Nonessential
2054,HNEAP_RS10280,sensor histidine kinase,3503,144,0.6857205021875972,141,0.7234030679130623,Nonessential
2055,HNEAP_RS10285,cell envelope biogenesis protein OmpA,650,42,0.999055054822744,43,0.9997194938668961,Nonessential
2056,HNEAP_RS10290,8-amino-7-oxononanoate synthase,1163,1,1.7220913436269194e-19,0,1.487598557094354e-20,Essential
2057,HNEAP_RS10295,sensor histidine kinase,1961,67,0.11440711556827204,40,3.859362117359999e-06,Ambiguous
2058,HNEAP_RS10300,sigma-54-dependent Fis family transcriptional regulator,1379,13,7.306913611617502e-12,15,4.037001245377037e-10,Essential
2059,HNEAP_RS10305,hypothetical protein,1079,149,1.0,150,1.0,Nonessential
2060,HNEAP_RS10310,thiosulfate oxidation carrier protein SoxY,470,7,0.0016250039887706642,5,0.0002495387499336833,Nonessential
2061,HNEAP_RS10315,thiosulfate oxidation carrier complex protein SoxZ,305,0,4.3220786745726095e-06,0,6.312174255325462e-06,Essential
2062,HNEAP_RS10320,prolyl aminopeptidase,971,58,0.9989634130329974,57,0.9991603251955562,Nonessential
2063,HNEAP_RS10325,tRNA 2-thiocytidine(32) synthetase TtcA,842,46,0.9864489276541104,45,0.9874494312429412,Nonessential
2064,HNEAP_RS10330,lipid A biosynthesis acyltransferase,941,36,0.4537771094316896,34,0.3943429124497777,Nonessential
2065,HNEAP_RS10335,lipid A biosynthesis acyltransferase,983,1,2.1402696047861362e-16,0,1.742739922783765e-17,Essential
2066,HNEAP_RS10340,potassium transporter,1451,2,5.6100981780178e-23,2,3.194243665408995e-22,Essential
2067,HNEAP_RS10345,Trk system potassium transporter TrkA,1376,1,3.6433542079062033e-23,0,3.4764447439058275e-24,Essential
2068,HNEAP_RS10350,sigma-54-dependent Fis family transcriptional regulator,1385,0,4.3728879087891505e-25,0,2.4417319688857315e-24,Essential
2069,HNEAP_RS10355,hypothetical protein,2495,33,4.944649099621731e-15,31,4.1087182544467984e-15,Essential
2070,HNEAP_RS10360,DUF4390 domain-containing protein,644,20,0.1528785602605395,16,0.0382928474869521,Nonessential
2071,HNEAP_RS10365,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,1544,108,0.9999999886715516,100,0.9999996781575148,Nonessential
2072,HNEAP_RS10370,methionyl-tRNA formyltransferase,935,1,1.4239040107253298e-15,1,4.4084143679217635e-15,Essential
2073,HNEAP_RS10375,peptide deformylase,515,3,1.616146080446969e-06,3,2.7982948522477473e-06,Essential
2074,HNEAP_RS10380,LysM peptidoglycan-binding domain-containing protein,1190,44,0.34974075348376754,45,0.4906643959691422,Nonessential
2075,HNEAP_RS10385,DNA-protecting protein DprA,1076,69,0.9999454970926086,68,0.9999618724323204,Nonessential
2076,HNEAP_RS10390,DUF494 domain-containing protein,500,16,0.2261002090808036,17,0.3535469254968736,Nonessential
2077,HNEAP_RS10395,DNA topoisomerase I,2504,5,9.435362399323655e-37,5,1.806671361756339e-35,Essential
2078,HNEAP_RS10400,tRNA threonylcarbamoyladenosine biosynthesis protein RimN,557,9,0.0011936388072189648,10,0.00428884210613725,Nonessential
2079,HNEAP_RS10405,oxygen-dependent coproporphyrinogen oxidase,941,0,2.8170385424069136e-17,1,3.505070886766913e-15,Essential
2080,HNEAP_RS10410,nuclease,836,52,0.9992856352593528,50,0.9989426456518204,Nonessential
2081,HNEAP_RS10415,type B 50S ribosomal protein L31,245,5,0.0742061967755056,4,0.03928928323179412,Ambiguous
2082,HNEAP_RS10420,ComF family protein,743,40,0.9766577986495244,40,0.9848804756704956,Nonessential
2083,HNEAP_RS10425,hypothetical protein,422,29,0.998224481232566,28,0.9977898452759036,Nonessential
2084,HNEAP_RS10430,biotin synthase BioB,1043,7,2.8947758512904967e-11,7,8.513398837158041e-11,Essential
2085,HNEAP_RS10435,hypothetical protein,1703,129,0.9999999999967808,127,0.9999999999982148,Nonessential
2086,HNEAP_RS10440,DUF4168 domain-containing protein,419,23,0.9513448376382748,24,0.9780688210363568,Nonessential
2087,HNEAP_RS10445,sigma-54-dependent Fis family transcriptional regulator,1400,61,0.7938935530087049,59,0.7844908324747701,Nonessential
2088,HNEAP_RS10450,signal transduction histidine kinase,1451,72,0.9744103090026972,67,0.9406511953777528,Nonessential
2089,HNEAP_RS10455,XRE family transcriptional regulator,281,4,0.01233664055075372,4,0.01560139831461764,Nonessential
2090,HNEAP_RS10460,type II toxin-antitoxin system RelE/ParE family toxin,338,24,0.9975813597791195,24,0.998381258092264,Nonessential
2091,HNEAP_RS10465,hypothetical protein,512,24,0.8292370526456163,23,0.8106380362955301,Nonessential
2092,HNEAP_RS10470,hypothetical protein,242,13,0.8959683131415599,14,0.9508690248421152,Ambiguous
2093,HNEAP_RS10475,hypothetical protein,308,5,0.01608890399696584,5,0.02044127463713701,Nonessential
2094,HNEAP_RS10480,hypothetical protein,1007,69,0.999993270099565,69,0.9999975434237128,Nonessential
2095,HNEAP_RS10485,hypothetical protein,5045,328,1.0,319,1.0,Nonessential
2096,HNEAP_RS10490,hypothetical protein,695,39,0.986343937737834,40,0.9946639337788846,Nonessential
2097,HNEAP_RS10495,anthranilate synthase component I,1508,5,2.537719303721269e-20,5,1.4122335511047344e-19,Essential
2098,HNEAP_RS10500,phosphoglycolate phosphatase,680,1,3.1928581587304544e-11,0,2.552445122462663e-12,Essential
2099,HNEAP_RS10505,phosphoglycolate phosphatase,686,34,0.9187241681939692,29,0.7365454743452009,Nonessential
2100,HNEAP_RS10510,ribulose-phosphate 3-epimerase,695,0,5.976052998158998e-13,0,1.416535656501136e-12,Essential
2101,HNEAP_RS12365,SPOR domain-containing protein,584,21,0.37191418877389504,21,0.4289630178602401,Nonessential
2102,HNEAP_RS10520,arginine--tRNA ligase,1766,0,8.705248107476167e-32,0,7.801603280270427e-31,Essential
2103,HNEAP_RS12370,outer membrane autotransporter barrel domain-containing protein,5084,534,1.0,520,1.0,Nonessential
2104,HNEAP_RS10530,AraC family transcriptional regulator,863,62,0.999995851975771,62,0.9999984127660984,Nonessential
2105,HNEAP_RS10535,GTP cyclohydrolase I FolE,611,45,0.9999641965973056,43,0.99992767708042,Nonessential
2106,HNEAP_RS10540,dihydrofolate reductase,755,45,0.9967710529231606,45,0.9981697975405408,Nonessential
2107,HNEAP_RS10545,hypothetical protein,263,3,0.0066852058345585426,3,0.008505763308679902,Ambiguous
2108,HNEAP_RS10550,nodulation protein NodJ,767,35,0.8264122508169578,35,0.8677267385045178,Nonessential
2109,HNEAP_RS10555,ABC transporter,932,62,0.9999579041601026,60,0.999941675103717,Nonessential
2110,HNEAP_RS10560,3-deoxy-D-manno-octulosonic acid transferase,1268,1,2.6676779081661993e-21,1,1.2486212447761744e-20,Essential
2111,HNEAP_RS10565,lipid A biosynthesis acyltransferase,950,2,1.5852727884826486e-14,1,2.4847748804213632e-15,Essential
2112,HNEAP_RS10570,glycosyltransferase family 1 protein,1154,56,0.9430196657644064,56,0.9639108405004224,Nonessential
2113,HNEAP_RS10575,O-antigen polymerase,1277,58,0.8678070144109513,54,0.7840720108047999,Nonessential
2114,HNEAP_RS10580,glycosyltransferase family 2 protein,833,24,0.05921975890006476,23,0.056133071744539714,Nonessential
2115,HNEAP_RS10585,polysaccharide deacetylase,770,42,0.9826476719757571,40,0.9748473892310282,Nonessential
2116,HNEAP_RS10590,hypothetical protein,638,29,0.8042377665616115,25,0.5885665263106503,Nonessential
2117,HNEAP_RS10595,glycosyltransferase family 1 protein,1094,77,0.9999991738876696,76,0.9999994931343101,Nonessential
2118,HNEAP_RS10600,glycosyl transferase,1163,5,8.284711320761967e-15,3,2.664641313386716e-16,Essential
2119,HNEAP_RS10605,hypothetical protein,671,10,0.00016767167814224466,7,9.420314608792288e-06,Ambiguous
2120,HNEAP_RS10610,hypothetical protein,1004,2,1.982493595123329e-15,2,6.4826192734698754e-15,Essential
2121,HNEAP_RS10615,zinc-finger domain-containing protein,212,8,0.5338113940228146,8,0.5696579020279979,Ambiguous
2122,HNEAP_RS10620,branched-chain amino acid transaminase,935,0,3.5918661659118686e-17,0,1.1470043596338668e-16,Essential
2123,HNEAP_RS10625,thiamine biosynthesis protein ThiS,200,0,0.00030368365774538367,0,0.0003892972161433832,Ambiguous
2124,HNEAP_RS10630,hypothetical protein,293,4,0.008831019499057105,4,0.011329073236158688,Nonessential
2125,HNEAP_RS10635,5S ribosomal RNA,115,0,0.00949275598843634,0,0.01094994017479235,Ambiguous
2126,HNEAP_RS10640,23S ribosomal RNA,2898,0,1.0722261630848921e-51,0,3.9190067314531894e-50,Essential
2127,HNEAP_RS10645,tRNA-Ala,75,0,0.04796318702956896,0,0.05264480080801909,Ambiguous
2128,HNEAP_RS10650,tRNA-Ile,76,0,0.04605959768587042,0,0.050618222825274,Ambiguous
2129,HNEAP_RS10655,16S ribosomal RNA,1537,0,9.277022834983123e-28,0,6.256216594495065e-27,Essential
2130,HNEAP_RS10660,tyrosine--tRNA ligase,1208,0,5.673164634738107e-22,0,2.5427229360420666e-21,Essential
2131,HNEAP_RS10665,hypothetical protein,1487,8,3.9929738950697166e-17,8,1.971913490497824e-16,Essential
2132,HNEAP_RS10670,anhydro-N-acetylmuramic acid kinase,1175,58,0.9581724498725998,56,0.9524652344724844,Nonessential
2133,HNEAP_RS10675,citrate synthase,1169,7,3.842582972010986e-13,6,1.937583853303356e-13,Essential
2134,HNEAP_RS10680,iron-sulfur cluster insertion protein ErpA,362,14,0.5307949928465334,13,0.4693609374431597,Nonessential
2135,HNEAP_RS10685,N-acetyl-gamma-glutamyl-phosphate reductase,1034,8,2.1426494282918233e-10,7,1.1424580385934201e-10,Essential
2136,HNEAP_RS10690,Cl- channel voltage-gated family protein,1814,156,1.0,154,1.0,Nonessential
2137,HNEAP_RS10695,TlpA family protein disulfide reductase,518,8,0.0012453247176560018,9,0.00455808457008704,Nonessential
2138,HNEAP_RS10700,type I methionyl aminopeptidase,782,1,5.87437438581112e-13,1,1.5042414835082506e-12,Essential
2139,HNEAP_RS10705,[protein-PII] uridylyltransferase,2606,163,0.9999999884331632,148,0.9999979274838724,Nonessential
2140,HNEAP_RS10710,pseudouridine synthase,668,39,0.9925278135407359,40,0.9972733736389059,Nonessential
2141,HNEAP_RS10715,DNA-binding response regulator,704,42,0.9959060739493832,41,0.9959827689554018,Nonessential
2142,HNEAP_RS10720,signal transduction histidine kinase LytS,1103,104,0.9999999999999994,102,0.9999999999999994,Nonessential
2143,HNEAP_RS10725,argininosuccinate lyase,1427,0,7.981358962181347e-26,0,4.695232059602185e-25,Essential
2144,HNEAP_RS12375,hypothetical protein,221,16,0.9924527662493672,17,0.9975361945610991,Ambiguous
2145,HNEAP_RS12380,hypothetical protein,407,13,0.2571648849551635,12,0.21086702854657285,Nonessential
2146,HNEAP_RS10735,pyridoxamine 5'-phosphate oxidase,677,3,5.0224778642664555e-09,4,7.462685416453384e-08,Essential
2147,HNEAP_RS10740,uracil-DNA glycosylase,698,54,0.99999822071484,51,0.9999930954926624,Nonessential
2148,HNEAP_RS10745,JAB domain-containing protein,671,49,0.9999777820915136,46,0.9999183314997329,Nonessential
2149,HNEAP_RS10750,hypothetical protein,230,11,0.7942012703599272,10,0.7258239823660383,Ambiguous
2150,HNEAP_RS10755,TonB-system energizer ExbB,440,18,0.6134072016042202,17,0.5701292586898399,Nonessential
2151,HNEAP_RS10760,TonB system transport protein ExbD,395,19,0.8385656746603589,19,0.8678341124863718,Nonessential
2152,HNEAP_RS10765,energy transducer TonB,833,46,0.988624236257636,43,0.9762948837639464,Nonessential
2153,HNEAP_RS10770,thioredoxin family protein,602,27,0.7785691412777114,26,0.7646157387713957,Nonessential
2154,HNEAP_RS10775,hydroxymethylbilane synthase,959,4,1.540356267603542e-12,4,4.478289743050054e-12,Essential
2155,HNEAP_RS10780,uroporphyrinogen-III synthase,770,7,2.3253051962439948e-07,7,4.884344977861503e-07,Essential
2156,HNEAP_RS10785,hypothetical protein,1232,46,0.3707596494537871,46,0.4543529094746219,Nonessential
2157,HNEAP_RS10790,heme biosynthesis protein HemY,1202,60,0.9670415858841728,57,0.9501342866891006,Nonessential
2158,HNEAP_RS12385,GGDEF domain-containing protein,1382,33,0.000844004253649584,34,0.0028394392931316557,Nonessential
2159,HNEAP_RS10800,hypothetical protein,881,44,0.9458886167782647,42,0.9297869777415276,Nonessential
2160,HNEAP_RS10805,DSBA oxidoreductase,701,13,0.0011995881367158595,13,0.0019389106328360575,Nonessential
2161,HNEAP_RS10810,c-type cytochrome biogenesis protein CcsB,1217,0,3.94034592930966e-22,0,1.7859187584777802e-21,Essential
2162,HNEAP_RS10815,cytochrome c biogenesis protein ResB,2102,8,9.366514510371884e-27,8,9.912927389471936e-26,Essential
2163,HNEAP_RS10820,cytochrome c4,665,31,0.8449439240115162,29,0.7877135483774262,Nonessential
2164,HNEAP_RS10825,YihA family ribosome biogenesis GTP-binding protein,683,2,4.1489720832825337e-10,2,9.11340722114478e-10,Essential
2165,HNEAP_RS10830,sensor domain-containing diguanylate cyclase,2627,177,0.999999999988741,173,0.9999999999893426,Nonessential
2166,HNEAP_RS10835,LysR family transcriptional regulator,920,2,5.018527082167321e-14,2,1.4786841949237756e-13,Essential
2167,HNEAP_RS10840,glutathione-disulfide reductase,1373,20,4.673078808960375e-08,14,1.2892642030943438e-10,Essential
2168,HNEAP_RS10845,glutathione amide-dependent peroxidase,737,30,0.603735355187548,24,0.2333155619835476,Nonessential
2169,HNEAP_RS10850,diaminopimelate decarboxylase,1292,7,5.242257321584344e-15,7,2.097716880044218e-14,Essential
2170,HNEAP_RS12580,hypothetical protein,161,1,0.011278060045260009,1,0.01339962216903979,Ambiguous
2171,HNEAP_RS10855,catalase/peroxidase HPI,2192,134,0.9999993501833888,132,0.9999996476097586,Nonessential
2172,HNEAP_RS10860,hypothetical protein,1304,85,0.9999948207644762,81,0.9999844238267792,Nonessential
2173,HNEAP_RS10865,hypothetical protein,995,96,0.9999999999999984,91,0.9999999999999688,Nonessential
2174,HNEAP_RS10870,hypothetical protein,221,12,0.8961838614519541,12,0.9127837960506996,Ambiguous
2175,HNEAP_RS10875,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,1103,59,0.98998774036726,59,0.9944888858800618,Nonessential
2176,HNEAP_RS10880,tRNA guanosine(34) transglycosylase Tgt,1124,73,0.9999766101749742,71,0.9999726799622805,Nonessential
2177,HNEAP_RS10885,preprotein translocase subunit YajC,341,6,0.017201075848364968,5,0.00889108901648212,Nonessential
2178,HNEAP_RS10890,protein translocase subunit SecD,1862,0,1.7837888125701313e-33,0,1.8010214501476445e-32,Essential
2179,HNEAP_RS10895,protein translocase subunit SecF,938,1,1.2649496012888846e-15,1,3.930897457857336e-15,Essential
2180,HNEAP_RS10900,inositol monophosphatase,779,2,1.0965303357381695e-11,2,2.712762162145364e-11,Essential
2181,HNEAP_RS10905,TrmH family RNA methyltransferase,815,71,0.9999999995185171,69,0.9999999992269188,Nonessential
2182,HNEAP_RS10910,serine O-acetyltransferase,842,5,7.583722216922852e-10,5,1.8500797835574504e-09,Essential
2183,HNEAP_RS10915,transcriptional regulator,503,54,0.9999999999765062,53,0.999999999976738,Nonessential
2184,HNEAP_RS10920,nucleoside-diphosphate kinase,428,6,0.0017888736642772253,5,0.0008364137176925557,Nonessential
2185,HNEAP_RS10925,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,1259,39,0.06133779791665181,39,0.0913990394008425,Nonessential
2186,HNEAP_RS10930,type IV pilus biogenesis/stability protein PilW,830,20,0.009566152133221938,21,0.02435570447812049,Nonessential
