,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,High CO2 error replicate 1,Low CO2 error replicate 1,High CO2 error replicate 2,High CO2 error replicate 2,Has HCR phenotype
1192,HNEAP_RS08520,WP_012824567.1,502586821.0,DNA damage-inducible protein DinB,-0.13776572987517902,0.0447387180210423,-0.21465730704354,-0.0285777633744325,0.10104385765838901,0.0965802167689805,0.0957254447478448,0.095143749711727,False
1193,HNEAP_RS08530,WP_081441135.1,1174219954.0,PLP-dependent aminotransferase family protein,-0.0712225105129878,0.004206437430977121,0.232537802789547,0.18259381289462698,0.0843678116861905,0.0825355010082412,0.07903029434297999,0.0823955177853807,False
1194,HNEAP_RS12320,WP_049772513.1,908628480.0,hypothetical protein,0.0718418864263598,0.0463643488070422,0.0021861595155296,0.0682943325397431,0.19378391920741503,0.19043707018157002,0.17930144449002697,0.183103885841119,False
1195,HNEAP_RS08535,WP_012824569.1,502586823.0,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,0.083543109712391,0.0158049901999477,0.00377388625504115,0.0747106960693108,0.10118406729172601,0.10097622578375,0.09834875708329599,0.09926418556653199,False
1196,HNEAP_RS08540,WP_012824570.1,502586824.0,FimV protein,0.723983457103205,0.36952857760234004,0.7671785283807949,0.731715873669531,0.0373943220852283,0.0385494986314324,0.036748943629646,0.0378058651529067,False
1197,HNEAP_RS08555,WP_012824573.1,502586827.0,permease,-0.0569525215365178,-0.152379770668918,-0.147434928955732,-0.0981154863998754,0.07611399948785,0.0761752567886082,0.0721358784723322,0.0735525813754568,False
1198,HNEAP_RS08570,WP_081441136.1,1174219955.0,LysR family transcriptional regulator,-0.0826066631967289,-0.0503038734363633,-0.0139599284019813,0.110325403830627,0.0638812376910368,0.0620668294965132,0.0596608536892423,0.0608342244282961,False
1199,HNEAP_RS08575,WP_012824577.1,502586831.0,alkene reductase,-0.0520971184431426,-0.0720644566521983,-0.0260865394926176,0.062309567398199005,0.0689825171901287,0.0679039746855805,0.0663668421070761,0.0666450826392803,False
1200,HNEAP_RS08580,WP_081441190.1,1174220009.0,DUF2288 domain-containing protein,-0.26192601161297,-0.0290410762313254,0.21728815156435397,0.197033535212958,0.136092916778672,0.125643517538896,0.12374848520865402,0.125593012655924,False
1201,HNEAP_RS08590,WP_012824580.1,502586834.0,hypothetical protein,0.00483437000085349,0.327137730475612,-0.0333157163116571,0.273472909172904,0.23865206926668103,0.22129170494628797,0.21518385862927802,0.211003636996862,False
1202,HNEAP_RS08615,WP_012824586.1,502586840.0,biopolymer transporter ExbD,0.00747843664247777,-0.11792864405216802,-0.148021393900785,-0.0202002195458713,0.0876992931721961,0.0889124435903472,0.08242613469477,0.0825030076809271,False
1203,HNEAP_RS08620,WP_012824587.1,502586841.0,MotA/TolQ/ExbB proton channel family protein,-0.3985932051430371,-0.122672420703011,-0.300386927179413,-0.19089464893209804,0.0757058374272119,0.0712112124277923,0.0692452505253772,0.0707884115019398,False
1204,HNEAP_RS08625,WP_012824588.1,502586842.0,DUF4140 domain-containing protein,-0.134433088785367,-0.0597023506872817,-0.115378555107004,-0.17025576021426403,0.084215350909827,0.0821901286012284,0.0757909769341754,0.078711319430649,False
1205,HNEAP_RS08635,WP_012824590.1,502586844.0,nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase,-0.0329748927982599,-0.223389057743713,-0.135791290397965,-0.113512763637327,0.066053911787805,0.0662817085359939,0.0634982744074711,0.0653956822381204,False
1206,HNEAP_RS08640,WP_012824591.1,502586845.0,TIGR02099 family protein,-0.755472218054843,-0.8518405308530821,-0.877040982626033,-0.9401180772500171,0.101705182227885,0.102500690227383,0.0968101911222571,0.100923926466636,False
1207,HNEAP_RS08645,WP_012824592.1,502586846.0,Rne/Rng family ribonuclease,-0.279315069972656,-0.7674577900897009,-0.0884255750284662,-0.5994484998939921,0.054630283969249,0.0597177185000234,0.0510011644156031,0.0567973895555178,False
1208,HNEAP_RS08650,WP_012824593.1,502586847.0,septum formation inhibitor Maf,-0.23530559374709195,-0.117855308287395,-0.0200541863567916,0.15027283748752,0.12703713747645098,0.122251055122231,0.118526694388045,0.11863213779849799,False
1209,HNEAP_RS08655,WP_012824594.1,502586848.0,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,0.11599693445927901,0.0260263085534656,0.0221595061954839,0.0567844479239252,0.13700267688433698,0.136197340689121,0.130626420235809,0.129625299753725,False
1210,HNEAP_RS08660,WP_012824595.1,502586849.0,ribosome silencing factor,-0.0591010234920064,-0.0625216357288342,-0.0250832255081628,-0.0283455291666649,0.0940760784489965,0.0918404405260097,0.0904400556502388,0.0930954218489602,False
1211,HNEAP_RS08680,WP_012824599.1,502586853.0,lipoprotein B,-0.34281940338437394,-0.0261887878404023,0.144214243089197,-0.167495211555953,0.305647703958491,0.279246234929943,0.250372039510952,0.27546913456712896,False
1212,HNEAP_RS08690,WP_012824602.1,502586856.0,hypothetical protein,0.36264377752631394,0.214548263250052,0.42307263488560104,0.31122252727936,0.189463302036077,0.18868588751886103,0.17984578479723498,0.187058480180316,False
1213,HNEAP_RS08700,WP_041600413.1,753844796.0,peptidase,-0.0673126954993977,-0.150732352179215,-0.0832709545932559,-0.10835813004129499,0.0964410617275448,0.0956665810261684,0.0936351683920436,0.0956198639481522,False
1214,HNEAP_RS08705,WP_012824606.1,502586860.0,translocation/assembly module TamB,0.0742403082975205,0.0671332132729643,0.0573881090522169,0.0689505781181895,0.0379046048879989,0.0374179891942662,0.0359341584018951,0.0369554829231609,False
1215,HNEAP_RS08710,WP_012824607.1,502586861.0,hypothetical protein,-0.0450781853724174,-0.00540398380123835,-0.0186599192483168,0.00153150615988915,0.0708375106915073,0.0689097468850317,0.067715025793465,0.0694001905609162,False
1216,HNEAP_RS08715,WP_041600414.1,753844797.0,outer membrane protein assembly factor,0.0346837416470157,0.0292522949197747,0.0963014254684508,0.075482918877135,0.049417637240439,0.0489975341072185,0.0473030171607688,0.0487059152581684,False
1217,HNEAP_RS08725,WP_012824610.1,502586864.0,EamA family transporter,-0.0278440975540067,0.18248324484063397,-0.12011397218250802,-0.0134603818564943,0.0924624571022908,0.0873620854732632,0.086203825138026,0.0868196348726109,False
1218,HNEAP_RS08730,WP_012824611.1,502586865.0,thioredoxin,-0.0681333240539567,-0.076747021263247,0.138610079466638,0.09570873676221199,0.12183776536512801,0.120095243414714,0.11690208308381801,0.12102933861810199,False
1219,HNEAP_RS08735,WP_012824612.1,502586866.0,ribonuclease Rne/Rng family,-0.8701620988234499,-0.6592489783403621,-0.761854013339182,-0.7261990258183969,0.12380703880144502,0.114697318796029,0.114877967147792,0.1167825527027,False
1220,HNEAP_RS08745,WP_081441137.1,1174219956.0,RluA family pseudouridine synthase,-0.142701664571186,-0.145110297811227,-0.1754601509412,-0.16725230493360801,0.0723961188335383,0.07158372100124799,0.0690535423627735,0.0713600157367516,False
1221,HNEAP_RS08750,WP_012824614.1,502586869.0,haloacid dehalogenase,-0.16185565493735599,-0.000746957287838385,-0.0531956316618586,-0.0202002195458713,0.0864007754940694,0.0846115317329827,0.0814151661816704,0.0831009765981371,False
1222,HNEAP_RS08755,WP_012824615.1,502586870.0,signal peptide peptidase SppA,0.0684451444735443,0.10014668522290099,-0.0593833069551609,0.10611320475092902,0.0834362365958058,0.0822807966176626,0.0788615967222581,0.0790829890924317,False
1223,HNEAP_RS08760,WP_012824616.1,502586871.0,ATP-dependent Clp protease adapter ClpS,0.456088783355787,0.34862467835615,0.0421612051621455,0.12148787710802199,0.192980633799321,0.19418977622896202,0.18513705560068106,0.18594276589295,False
1224,HNEAP_RS08765,WP_012824617.1,502586872.0,ATP-dependent Clp protease ATP-binding subunit ClpA,-0.299629914357755,-0.154494619357077,-0.19334665164443898,-0.143648999121634,0.0712036523840579,0.0686174828396189,0.0637019294784824,0.0651023857993216,False
1225,HNEAP_RS08775,WP_012824619.1,502586874.0,nitroreductase,0.207221872098408,0.0435442511344094,0.0922610362833078,0.103659669255764,0.130222583707575,0.131919946133715,0.12384935550000999,0.12761483038266902,False
1226,HNEAP_RS08780,WP_012824620.1,502586875.0,hypothetical protein,0.0685249303932035,0.14121810239424898,-0.21224993594537697,-0.0766843260304587,0.104001487826559,0.101320442747701,0.0975412013149886,0.0978667054331173,False
1227,HNEAP_RS08785,WP_012824621.1,502586876.0,hypothetical protein,-0.0134261211543231,0.138617775393126,-0.063420556060317,-0.210597563397967,0.112691480470687,0.108058814052243,0.0988521077303739,0.10486216618707901,False
1228,HNEAP_RS08790,WP_012824622.1,502586877.0,flagellar hook-associated protein 3,-0.257798578141975,-0.224883387904288,0.0119027098832422,-0.196389941773538,0.0693137605466971,0.0685259985504436,0.0684217967319331,0.0724389191195213,False
1229,HNEAP_RS08795,WP_012824623.1,502586878.0,flagellar hook-associated protein FlgK,-0.0988292412554623,-0.22715227688163,-0.11255832308737598,-0.165303441175323,0.0435110709507673,0.0437634317047874,0.0428413061491896,0.0445843056170618,False
1230,HNEAP_RS08800,WP_081441138.1,1174219957.0,flagellar assembly peptidoglycan hydrolase FlgJ,0.0372915222574187,-0.00718028333642259,0.0030806834605175302,0.010985020967229,0.0538431010186268,0.0532611580885562,0.0518103142951222,0.0534414043296331,False
1231,HNEAP_RS08805,WP_041600949.1,753845332.0,flagellar basal body P-ring protein FlgI,-0.120768524330589,-0.157215133424331,0.17662052518062,-0.16325269012210503,0.0716887915215904,0.0703101474653895,0.0662189446662535,0.07214053419321499,False
1232,HNEAP_RS08810,WP_012824626.1,502586881.0,flagellar basal body L-ring protein FlgH,-0.11043715109606099,-0.147353279457935,0.0583932485127622,-0.18298137545983703,0.0939763817195924,0.0932411048972962,0.0913502864333015,0.0982539820841262,False
1233,HNEAP_RS08815,WP_012824627.1,502586882.0,flagellar basal-body rod protein FlgG,-0.0983325531986714,-0.0896967595255162,-0.0405420690112394,-0.0362578739422336,0.0814721222891458,0.0801297975855715,0.0794853945859031,0.0818426081014039,False
1234,HNEAP_RS08820,WP_012824628.1,502586883.0,flagellar basal-body rod protein FlgF,-0.169707778271518,-0.13252108142214503,-0.12178464000567,-0.128758611115787,0.0709715111909478,0.0684721068906123,0.0680873908815768,0.0707119184131237,False
1235,HNEAP_RS08825,WP_012824629.1,502586884.0,flagellar hook protein FlgE,-0.16645041124789497,-0.14034579844740802,-0.0720753858534982,-0.16176403309397303,0.0648451357774604,0.0636339522461096,0.0633039894154138,0.0659800032866833,False
1236,HNEAP_RS08830,WP_012824630.1,502586885.0,flagellar hook capping protein,-0.10227968768532598,-0.145426783866487,-0.0466338995141459,-0.18348726209572896,0.0628015199912255,0.0622033730374983,0.0627610413344709,0.0665366235380842,False
1237,HNEAP_RS08835,WP_012824631.1,502586886.0,flagellar basal body rod protein FlgC,-0.0731032943016512,-0.17102946597946397,0.103243327278304,-0.035157081901626,0.08542217970007698,0.0859653672574767,0.0865924116712519,0.0921370040801834,False
1238,HNEAP_RS08840,WP_012824632.1,502586887.0,flagellar basal body rod protein FlgB,0.130558222398413,0.161334532812266,-0.0538529382037682,0.0457683884241172,0.11032142136367802,0.107937984338454,0.104392968793783,0.10999663317930901,False
1239,HNEAP_RS08845,WP_012824633.1,502586888.0,HlyC/CorC family transporter,-0.43082362109075395,-0.8424790319724642,-0.57664168957299,-1.1374513496018201,0.14212923157312,0.154505904158268,0.129457644836023,0.151839270603138,False
1240,HNEAP_RS08850,WP_012824634.1,502586889.0,DNA repair protein RadA,0.00844483555435757,0.0975933843029454,-0.0902919885627914,-0.0818063791929794,0.0979109405872653,0.0952503754311133,0.0903733069566349,0.0916764409851139,False
1241,HNEAP_RS12325,WP_012824636.1,502586891.0,zinc ribbon domain-containing protein,-0.19722167522696696,-0.161849941345518,0.16348751250367902,0.181488514345662,0.17940839012215498,0.17318328719597798,0.171930612773179,0.17309451672169,False
1242,HNEAP_RS08860,WP_012824637.1,502586892.0,hypothetical protein,0.19797201118820001,-0.20799536992979198,-0.288574326142907,-0.13107850941830498,0.16750423901228698,0.175921744927914,0.15327453285747,0.154073184478831,False
1243,HNEAP_RS08865,WP_012824638.1,502586893.0,electron transport complex subunit RsxE,-0.150876971393253,0.0512020160710697,-0.20098664241661604,0.0334676157770595,0.217798861870853,0.202017713308279,0.198336380158179,0.199448709170733,False
1244,HNEAP_RS08880,WP_012824641.1,502586896.0,electron transport complex subunit RsxC,0.128184974273587,-0.0142438110863405,0.0151895708529533,-0.18493765934315198,0.224096133741714,0.22557965910208802,0.211003636996862,0.22684196982192,False
1245,HNEAP_RS08895,WP_012824644.1,502586899.0,NADH-ubiquinone oxidoreductase,-0.0518901222924674,0.064109381580914,-0.0181233889404041,-0.078633581790886,0.0601173662116291,0.0581238238412456,0.055365689341194,0.0578034824375956,False
1246,HNEAP_RS08900,WP_012824645.1,502586900.0,NADH ubiquinone oxidoreductase,0.0490002598540028,0.19118478502559197,-0.10923552246565899,-0.113946333338987,0.0697334961117791,0.0673398770315968,0.0654053581687358,0.067630917210069,False
1247,HNEAP_RS08905,WP_012824646.1,502586901.0,NADH-quinone oxidoreductase subunit D,-0.039010244007448,0.0063199895498669,0.0637518049291782,0.0328737062213615,0.0612198057968719,0.0598392902369754,0.0569298302020273,0.0590583047112095,False
1248,HNEAP_RS08910,WP_041600955.1,753845338.0,NADH dehydrogenase,0.0425646684872623,0.0537632990053403,0.0871319228264031,0.127020921533353,0.0676477901541412,0.0659993898511919,0.0642525694605634,0.0656925637373086,False
1249,HNEAP_RS08915,WP_012824648.1,502586903.0,hydrogenase,0.217464739190805,-0.0195821370607003,0.0104247340195173,0.193686803071425,0.113613352444105,0.11610110424816199,0.11181113213373299,0.112599138788263,False
1250,HNEAP_RS08920,WP_012824649.1,502586904.0,formate hydrogenlyase,0.0530558087746207,0.0565364550212493,-0.0934139706546756,-0.0013663956754347,0.0767655948353948,0.0752501742340586,0.0733087568011461,0.0743748416397424,False
1251,HNEAP_RS08945,WP_012824654.1,502586909.0,hypothetical protein,0.052010833108852,-0.0195821370607003,0.0517607262874936,0.0435777832829555,0.0649904731956721,0.0646786490797523,0.0616574237999146,0.0630330470090907,False
1252,HNEAP_RS08950,WP_012824655.1,502586910.0,FMN-binding protein,0.005781486952737671,0.0140432376711735,0.0521079873836464,-0.00146277024843039,0.10557599049146499,0.10355061929829501,0.100766988098953,0.103212319405497,False
1253,HNEAP_RS08955,WP_012824656.1,502586911.0,FAD:protein FMN transferase,0.0809197928730913,0.041996496447449,0.0375461886027027,-0.0261077078666836,0.10567818817787901,0.10376193364868902,0.0930739784807298,0.0968852659908571,False
1254,HNEAP_RS08960,WP_012824657.1,502586912.0,hypothetical protein,-0.0457928999882913,-0.162721650028374,0.049648591254815994,-0.0353278246946553,0.10903681521611999,0.108568287947362,0.10405413857761599,0.10803486369755301,False
1255,HNEAP_RS08965,WP_012824658.1,502586913.0,mechanosensitive ion channel MscS,0.0546152965973646,0.0542689673798503,0.0563806425104013,0.0229171357764793,0.0311950616339656,0.0304880948989022,0.0292159366747525,0.0301035062328231,False
1256,HNEAP_RS08970,WP_012824659.1,502586914.0,excinuclease ABC subunit UvrC,-0.037291460450048,0.0426309670111932,0.021864026640064,-0.0101870675886606,0.0600896062208454,0.0579639797709841,0.0562316257489864,0.0577469278255926,False
1257,HNEAP_RS08975,WP_012824660.1,502586915.0,DNA-binding response regulator,0.257585750921032,0.19037437865173398,0.22778195360981301,0.37957239890143796,0.0739914137189154,0.0729784620417897,0.0697544734175292,0.0703893395055594,False
1258,HNEAP_RS08980,WP_012824661.1,502586916.0,CYTH domain-containing protein,0.212864540799453,0.0267938760829705,-0.24279821602883997,0.00217149001876699,0.14032423211337802,0.144748548902552,0.137876425470109,0.136319156968498,False
1259,HNEAP_RS08985,WP_012824662.1,502586917.0,ketoacyl-ACP synthase III,0.12488021146642199,0.0478390327752111,0.0711924092369099,0.102418766305074,0.0693975000786951,0.0692689466677298,0.0664198600108318,0.0684571258358884,False
1260,HNEAP_RS09010,WP_012824667.1,502586922.0,lysophospholipid transporter LplT,0.153049885167959,0.0752032195896401,0.12412321510392699,0.0524223483650863,0.0759982851283837,0.0758351212390058,0.0694978337464486,0.0721541980858471,False
1261,HNEAP_RS09015,WP_012824668.1,502586923.0,hypothetical protein,-0.0375854471224441,0.0752789995121812,0.158107534637215,0.0956868830653605,0.13365149595231,0.129584178487258,0.12289104661005301,0.128023434830882,False
1262,HNEAP_RS09020,WP_012824669.1,502586924.0,DNA-binding response regulator,0.178898220744937,0.0745237373712601,-0.12185714926996,-0.0793488234245802,0.0831927564438841,0.0828670250747988,0.0788192643396696,0.080071224014975,False
1263,HNEAP_RS09025,WP_049772516.1,908628483.0,ATP-binding protein,-0.0412841214571026,0.00836744964089664,0.0239156880537711,0.0296937085600573,0.0625708879682985,0.0614099317201345,0.0588732427968884,0.0602963580506961,False
1264,HNEAP_RS12330,WP_012824672.1,502586927.0,GAF sensor-containing diguanylate cyclase/phosphodiesterase,0.0282501356954128,-0.0616814952818297,-0.10267165609554801,-0.0150893272517205,0.0693841959302548,0.0693841959302548,0.0646137060839874,0.0652507960844914,False
1265,HNEAP_RS09040,WP_012824673.1,502586929.0,lipoprotein,-0.0009147949018068759,0.030983113370495002,0.0129719377434813,-0.10461900578698,0.103833268128804,0.10178219566447999,0.10010938320766302,0.105081718288561,False
1266,HNEAP_RS09045,WP_012824674.1,502586930.0,hypothetical protein,-0.10226595721033599,0.0823971955254005,-0.0504537789580238,-0.0214591881661949,0.125489204014464,0.121294107865199,0.116289952894521,0.11837432699129902,False
1267,HNEAP_RS09050,WP_081441139.1,1174219958.0,hypothetical protein,0.30591537123806106,0.252040685060717,0.135591778313429,0.13115974604720698,0.0725009854351082,0.0718901640314749,0.0677307656767461,0.0689785203634134,False
1268,HNEAP_RS09060,WP_012824677.1,502586933.0,peptide chain release factor 3,-1.6152283090770598,-1.15866230656019,-1.61885970021786,-1.18621550521833,0.0943222027494047,0.0811460628862776,0.0865204769837814,0.0803801821768953,False
1269,HNEAP_RS09065,WP_041600418.1,753844801.0,hypothetical protein,0.0260208244044804,0.050248553665106,-0.0479909908076141,0.0126823549387164,0.13897504152073498,0.134681352269825,0.121942406763471,0.12434854228996901,False
1270,HNEAP_RS09070,WP_012824678.1,502586934.0,folate-binding protein,-0.774494516639234,-1.04509536155772,-1.0088300581759202,-1.00540617597159,0.15294446386608998,0.16087785690357098,0.14181061322341199,0.147073223838345,False
1271,HNEAP_RS09080,WP_012824680.1,502586936.0,tRNA (guanosine(46)-N7)-methyltransferase TrmB,-0.0184158857489089,-0.11973430982264599,-0.0949850931034292,-0.0489653412634263,0.102975469309091,0.10153490959799699,0.0970068366371004,0.0984684078515478,False
1272,HNEAP_RS09085,WP_012824681.1,502586937.0,hypothetical protein,0.0309006305688105,0.008652263180417421,0.294247946480146,0.353897503163421,0.13684770136083302,0.13547382297830002,0.134652705507899,0.136839011323394,False
1273,HNEAP_RS09100,WP_012824685.1,502586941.0,type 11 methyltransferase,-0.0826385550060005,-0.0897560802670128,-0.129537030248727,-0.160007582937516,0.0967703841004345,0.0954316818639134,0.0881829109082767,0.0910533990547689,False
1274,HNEAP_RS09105,WP_049772517.1,908628484.0,MFS transporter,-0.00137108947686859,-0.22131811915412697,0.11426142917089499,0.18835062347554601,0.0899438001542938,0.0904751067387902,0.0859501919172724,0.0870977900157241,False
1275,HNEAP_RS09110,WP_012824687.1,502586943.0,DUF1294 domain-containing protein,0.0021169741217189897,0.125096394195542,-0.0496787086099581,-0.108753694143112,0.0981551204551578,0.0927972089922387,0.0902858460290304,0.0925018452899569,False
1276,HNEAP_RS09140,WP_012824693.1,502586949.0,YggT family protein,-0.37164632805485903,-0.182275311610712,-0.5052574260381311,-0.38893786227018995,0.138823395035964,0.129759721500643,0.129561897024708,0.129193592655063,False
1277,HNEAP_RS09150,WP_012824695.1,502586951.0,YggS family pyridoxal phosphate-dependent enzyme,-0.268706787338834,-0.17124702765417402,-0.026806816085037002,-0.18655081640916102,0.10658097648980198,0.10279038773207301,0.10056740222547099,0.105761347327468,False
1278,HNEAP_RS09155,WP_012824696.1,502586952.0,type IV pili twitching motility protein PilT,-0.0241950115745523,-0.0922931067710681,-0.166151775118465,-0.133008555409892,0.0678160469374113,0.0668353819603781,0.0655786495644743,0.0671858685406126,False
1279,HNEAP_RS09160,WP_012824697.1,502586953.0,twitching motility protein PilT,-0.15480426503868802,-0.351653633971211,0.0202769046614957,0.0669714456323132,0.135997478946871,0.13909695040540698,0.11722692167149801,0.118905141033377,False
1280,HNEAP_RS09165,WP_012824698.1,502586954.0,twitching motility protein PilT,0.0765464011365217,-0.0362775860574146,0.0986211849497492,-0.0165357179662562,0.0904856877817981,0.0897282609754052,0.0818150206929611,0.0855593678710361,False
1281,HNEAP_RS09170,WP_012824699.1,502586955.0,cytochrome C class I,0.155704417660741,0.0300897581307315,0.00506084670567414,-0.163577545919825,0.112355449465269,0.11281109079685402,0.105643155297129,0.111544912707448,False
1282,HNEAP_RS09175,WP_041600419.1,753844802.0,pyridine nucleotide-disulfide oxidoreductase,0.19550069804342496,0.129841785758711,0.0256738130612143,-0.131845400552697,0.0771216682711966,0.0762785869945358,0.0698846607858288,0.0734810489175442,False
1283,HNEAP_RS09185,WP_012824702.1,502586958.0,hypothetical protein,-0.0125606661739687,0.00607284049661458,-0.0827652661471202,0.0147300270296541,0.0712223505446423,0.0698954851799996,0.0677441302255743,0.0682681885848759,False
1284,HNEAP_RS09190,WP_012824703.1,502586959.0,cytochrome c4,0.0060345072263937,-0.076198848784278,-0.18348386856405802,-0.151792082438953,0.0786799918713948,0.0783837310023593,0.0757302229845712,0.0768808426643346,False
1285,HNEAP_RS09195,WP_012824705.1,502586961.0,Fe(2+)-trafficking protein,-0.10998967265969699,-0.0986156488969556,0.14416611002690197,0.0837281391796648,0.248435603333834,0.243005817282891,0.235674924072286,0.24408423243035898,False
1286,HNEAP_RS09200,WP_012824706.1,502586962.0,A/G-specific adenine glycosylase,0.203046509540838,0.111373342269835,0.0546665002719089,0.10197605100186301,0.061055639946336004,0.0608737252782666,0.057615983277265,0.0587119168090387,False
1287,HNEAP_RS12335,WP_012824707.1,502586963.0,AsmA family protein,0.0129674641728005,-0.41503347260224105,-0.0623538763122841,-0.4093314919441529,0.0490021429897189,0.0523916301936228,0.0457269174279534,0.0502429531706178,False
1288,HNEAP_RS09215,WP_012824709.1,502586965.0,hypothetical protein,-0.0594265294016068,0.135478059913022,0.0041255519861678105,0.11610605041557401,0.0866363811639068,0.0823390642692026,0.0784434532334304,0.0794473002201541,False
1289,HNEAP_RS09220,WP_012824710.1,502586966.0,glycoside hydrolase,0.0771425924735695,0.0255151711719676,0.200376319312924,0.295596372327872,0.12276861316476598,0.121003898295887,0.11543891469643401,0.116574713830648,False
1290,HNEAP_RS09225,WP_012824711.1,502586967.0,D-hexose-6-phosphate mutarotase,0.10766948874301,0.091667061717393,0.17116657057775103,0.12954225300553898,0.12145271440250098,0.116765580635633,0.10945156614835001,0.11151259413291,False
1291,HNEAP_RS09230,WP_012824712.1,502586968.0,type IV pilus assembly PilZ,-0.018254623496301997,-0.148569437481301,0.0229975378631448,-0.0732787399603108,0.113098476929721,0.11362064751994601,0.10508118774949302,0.110480008251617,False
1292,HNEAP_RS09235,WP_012824713.1,502586969.0,6-phosphofructokinase,0.0243372678392805,-0.00902981041401904,-0.0267769949730532,0.0721374942060423,0.0606109158265312,0.0592514258978486,0.055740206168663,0.0567327432289099,False
1293,HNEAP_RS09245,WP_012824715.1,502586971.0,sterol-binding protein,0.132693149535785,0.157155453439899,0.0958833713292448,0.247666771868836,0.12210955243604599,0.120120541211313,0.11406729231859698,0.11534457582932199,False
1294,HNEAP_RS09250,WP_012824716.1,502586972.0,hypothetical protein,0.285762100158978,0.0688691191312596,0.0913588495199164,-0.0760746410536519,0.124763946475144,0.12654114938022698,0.11879031228516802,0.12474715509655099,False
1295,HNEAP_RS09255,WP_012824717.1,502586973.0,GNAT family N-acetyltransferase,0.0779310028298842,0.0417739368462582,-0.0550875438455001,-0.0539325307662921,0.0452607571837597,0.044715565867912005,0.0423417024163092,0.0432862608973519,False
1296,HNEAP_RS09260,WP_012824718.1,502586974.0,deacetylase,-0.0358782512768783,-0.070523287648849,-0.215169330955803,-0.189958817197605,0.0832086159786765,0.0810909331269028,0.0768680543361619,0.0793810854817452,False
1297,HNEAP_RS09295,WP_012824725.1,502586981.0,transcriptional regulator NrdR,-0.4232586955274729,-0.240570699417687,-0.47958004070172494,-0.36308403931976196,0.133274865088014,0.12772354671394198,0.123674037387303,0.12719344646574599,False
1298,HNEAP_RS09305,WP_012824727.1,502586983.0,hypothetical protein,-0.201353936262191,-0.161549152612051,0.201880943959698,-0.0938812424545629,0.20524476624800303,0.20190354674741898,0.19662960327873602,0.20570543360259902,False
1299,HNEAP_RS09310,WP_012824728.1,502586984.0,Crp/Fnr family transcriptional regulator,-0.16120104874302899,-0.4251327752159911,0.0846646815224197,0.30357198382108197,0.20471820358507503,0.21199490641428198,0.19911986265433498,0.196041724643183,False
1300,HNEAP_RS09320,WP_012824730.1,502586986.0,nitrogen fixation protein FixH,-0.6600452300529821,-0.747856152759542,-1.05619122057854,-0.7304197024485791,0.18931428774759,0.18872303737280605,0.18494937616295498,0.17391134132518102,False
1301,HNEAP_RS09325,WP_012824731.1,502586987.0,cytochrome c oxidase accessory protein CcoG,,,-3.47966903746497,-1.3132513926821001,,,1.04596984942837,0.43832221878139005,False
1302,HNEAP_RS09370,WP_012824740.1,502586997.0,TlpA family protein disulfide reductase,0.0203336719532989,-0.0146453849465545,0.0415725879292784,0.118516465802566,0.0750698730166259,0.0729975368839021,0.0695123496980364,0.0704624781584475,False
1303,HNEAP_RS09385,WP_012824743.1,502587000.0,nuclear transport factor 2 family protein,0.104508063934786,0.00215011809706608,-0.178901277488515,0.0305292405620738,0.144417238175275,0.144212117649041,0.136489502114179,0.134397033335768,False
1304,HNEAP_RS09390,WP_012824744.1,502587001.0,oxidoreductase,-0.235472602374345,-0.17231960879343902,-0.467060184405073,-0.19970506158054396,0.13789585931834802,0.133273908280438,0.12891071927484402,0.12534476597464,False
1305,HNEAP_RS09395,WP_012824745.1,502587002.0,NAD/FAD-binding protein,0.0328794616817826,-0.0177018783803017,-0.0675908393623345,0.009047245053384079,0.0746471696110694,0.073857326074744,0.0709911094764917,0.0723642543536356,False
1306,HNEAP_RS09400,WP_012824746.1,502587003.0,DUF1365 domain-containing protein,-0.00183785669966849,-0.00907400020979537,0.128433477705242,-0.0422849925260541,0.0990151888597181,0.0976221171244364,0.0917213877861353,0.0954181135491361,False
1307,HNEAP_RS09405,WP_012824747.1,502587004.0,class I SAM-dependent methyltransferase,-0.0896030657130288,0.109258327480618,0.00572220485796569,0.0420001122311836,0.0857126242856258,0.0807509373945667,0.0808180482381166,0.0820595155590011,False
1308,HNEAP_RS09410,WP_012824748.1,502587005.0,MFS transporter,0.0600997586827184,0.0518614972290366,-0.0473226448264594,-0.0493832048602665,0.0744181173690608,0.07351750812255599,0.0703578456795628,0.0723517948820317,False
1309,HNEAP_RS09415,WP_012824749.1,502587006.0,DUF3833 domain-containing protein,-0.0747792939241039,0.0782085119122134,0.085793257336252,0.245468077879224,0.18931660963939898,0.18176821499356602,0.17495247173941103,0.173698315987122,False
1310,HNEAP_RS09420,WP_012824750.1,502587007.0,hypothetical protein,0.0727650036342542,-0.0261817115480748,0.126299602962826,0.151481205928935,0.101466949057137,0.10047256885124901,0.0996266882667102,0.101518837659745,False
