,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
2049,HNEAP_RS10255,HNEAP_RS10255,1,NC_013422.1,2202630,2202944,+,,chorismate mutase,0.5143,7,0.9999839442627932,0.9992507455329983,314,28,161.4902,0.04835911770166896
2050,HNEAP_RS10260,HNEAP_RS10260,1,NC_013422.1,2203075,2204169,+,,phosphate porin,0.5763,18,0.9995047212124504,0.7602268815735174,1094,64,630.4722,0.05418891606352679
2051,HNEAP_RS10265,HNEAP_RS10265,1,NC_013422.1,2204266,2204502,+,,hypothetical protein,0.3755,10,0.04902048264918845,0.07839374424963091,236,4,88.618,0.03530789169157436
2052,HNEAP_RS10270,HNEAP_RS10270,1,NC_013422.1,2204620,2205594,+,,zinc ribbon domain-containing protein,0.4144,45,0.0429178223310409,0.03669320989698716,974,27,403.62559999999996,0.03896562001861096
2053,HNEAP_RS10275,HNEAP_RS10275,1,NC_013422.1,2206117,2207964,-,,GGDEF domain-containing response regulator,0.5482,27,0.9561269314739187,0.15325252403800244,1847,85,1012.5254,0.05154670099952348
2054,HNEAP_RS10280,HNEAP_RS10280,1,NC_013422.1,2208018,2211521,-,,sensor histidine kinase,0.5374,70,0.7234030679130623,0.0023852488106136,3503,141,1882.5122,0.05053118773649018
2055,HNEAP_RS10285,HNEAP_RS10285,1,NC_013422.1,2211863,2212513,-,,cell envelope biogenesis protein OmpA,0.596,22,0.999719493866896,0.8842847431211847,650,43,387.4,0.056041287478504176
2056,HNEAP_RS10290,HNEAP_RS10290,1,NC_013422.1,2212638,2213801,-,,8-amino-7-oxononanoate synthase,0.6306,19,1.487598557094354e-20,1.3382306723059506e-31,1163,0,733.3878000000001,0.05929469108044421
2057,HNEAP_RS10295,HNEAP_RS10295,1,NC_013422.1,2213831,2215792,+,,sensor histidine kinase,0.5622,34,3.859362117359998e-06,2.6759288349177424e-13,1961,40,1102.4742,0.05286310708123332
2058,HNEAP_RS10300,HNEAP_RS10300,1,NC_013422.1,2215848,2217227,+,,sigma-54-dependent Fis family transcriptional regulator,0.5703,21,4.037001245377037e-10,2.1218236777925886e-17,1379,15,786.4437,0.05362474202850828
2059,HNEAP_RS10305,HNEAP_RS10305,1,NC_013422.1,2217243,2218322,-,,hypothetical protein,0.5435,30,0.9999999999999999,0.9999999999999999,1079,150,586.4365,0.05110476467209233
2060,HNEAP_RS10310,HNEAP_RS10310,1,NC_013422.1,2218620,2219090,+,,thiosulfate oxidation carrier protein SoxY,0.5456,12,0.0002495387499336833,1.898693800830437e-06,470,5,256.43199999999996,0.05130222558434879
2061,HNEAP_RS10315,HNEAP_RS10315,1,NC_013422.1,2219148,2219453,+,,thiosulfate oxidation carrier complex protein SoxZ,0.4641,8,6.312174255325463e-06,1.2293787231226837e-06,305,0,141.5505,0.04363886160868086
2062,HNEAP_RS10320,HNEAP_RS10320,1,NC_013422.1,2219729,2220700,-,,prolyl aminopeptidase,0.5885,16,0.9991603251955562,0.7067460524905762,971,57,571.4335,0.055336069934731065
2063,HNEAP_RS10325,HNEAP_RS10325,1,NC_013422.1,2220814,2221656,+,,tRNA 2-thiocytidine(32) synthetase TtcA,0.5872,11,0.9874494312429413,0.44932496451323434,842,45,494.42240000000004,0.05521383222714373
2064,HNEAP_RS10330,HNEAP_RS10330,1,NC_013422.1,2221653,2222594,+,,lipid A biosynthesis acyltransferase,0.5998,11,0.39434291244977765,0.0027832344093545523,941,34,564.4118,0.05639859770068256
2065,HNEAP_RS10335,HNEAP_RS10335,1,NC_013422.1,2222591,2223574,-,,lipid A biosynthesis acyltransferase,0.5772,19,1.742739922783765e-17,1.5049599754254964e-24,983,0,567.3876,0.05427354216877956
2066,HNEAP_RS10340,HNEAP_RS10340,1,NC_013422.1,2223571,2225022,-,,potassium transporter,0.553,29,3.194243665408995e-22,7.269106355222807e-31,1451,2,802.403,0.05199804022753828
2067,HNEAP_RS10345,HNEAP_RS10345,1,NC_013422.1,2225052,2226428,-,,Trk system potassium transporter TrkA,0.5955,16,3.476444743905828e-24,3.673580620524295e-35,1376,0,819.408,0.05599427297558598
2068,HNEAP_RS10350,HNEAP_RS10350,1,NC_013422.1,2226454,2227839,-,,sigma-54-dependent Fis family transcriptional regulator,0.57,24,2.4417319688857315e-24,7.34017784449377e-34,1385,0,789.4499999999999,0.05359653332675735
2069,HNEAP_RS10355,HNEAP_RS10355,1,NC_013422.1,2227852,2230347,-,,hypothetical protein,0.5629,42,4.1087182544467984e-15,4.608748353179932e-27,2495,31,1404.4354999999998,0.0529289273853188
2070,HNEAP_RS10360,HNEAP_RS10360,1,NC_013422.1,2230299,2230943,-,,DUF4390 domain-containing protein,0.569,4,0.0382928474869521,0.00027605230150747436,644,16,366.436,0.05350250432092094
2071,HNEAP_RS10365,HNEAP_RS10365,1,NC_013422.1,2230909,2232453,-,,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,0.5935,14,0.9999996781575149,0.9413814735488406,1544,100,916.364,0.05580621496391315
2072,HNEAP_RS10370,HNEAP_RS10370,1,NC_013422.1,2232386,2233321,-,,methionyl-tRNA formyltransferase,0.6122,23,4.408414367921763e-15,4.892261087477132e-23,935,1,572.4069999999999,0.05756455737305413
2073,HNEAP_RS10375,HNEAP_RS10375,1,NC_013422.1,2233318,2233833,-,,peptide deformylase,0.5543,6,2.7982948522477473e-06,4.470471927811049e-09,515,3,285.4645,0.05212027793512562
2074,HNEAP_RS10380,HNEAP_RS10380,1,NC_013422.1,2234184,2235374,+,,LysM peptidoglycan-binding domain-containing protein,0.5542,28,0.49066439596914224,0.012696851093808864,1190,45,659.498,0.05211087503454198
2075,HNEAP_RS10385,HNEAP_RS10385,1,NC_013422.1,2235483,2236559,+,,DNA-protecting protein DprA,0.6026,14,0.9999618724323205,0.839878749015288,1076,68,648.3976,0.05666187891702453
2076,HNEAP_RS10390,HNEAP_RS10390,1,NC_013422.1,2236607,2237107,+,,DUF494 domain-containing protein,0.5469,6,0.3535469254968736,0.04201293648712079,500,17,273.45000000000005,0.05142446329193615
2077,HNEAP_RS10395,HNEAP_RS10395,1,NC_013422.1,2237151,2239655,+,,DNA topoisomerase I,0.584,44,1.8066713617563392e-35,2.1369920054942753e-53,2504,5,1462.336,0.0549129394084672
2078,HNEAP_RS10400,HNEAP_RS10400,1,NC_013422.1,2239725,2240282,+,,tRNA threonylcarbamoyladenosine biosynthesis protein RimN,0.6308,9,0.00428884210613725,1.6264170396647342e-06,557,10,351.35560000000004,0.059313496881611485
2079,HNEAP_RS10405,HNEAP_RS10405,1,NC_013422.1,2240463,2241404,+,,oxygen-dependent coproporphyrinogen oxidase,0.5924,22,3.505070886766913e-15,2.1350496339421008e-22,941,1,557.4484,0.05570278305749309
2080,HNEAP_RS10410,HNEAP_RS10410,1,NC_013422.1,2241428,2242264,-,,nuclease,0.5687,18,0.9989426456518204,0.8149044990838259,836,50,475.4332,0.05347429561917002
2081,HNEAP_RS10415,HNEAP_RS10415,1,NC_013422.1,2242284,2242529,-,,type B 50S ribosomal protein L31,0.4878,6,0.03928928323179412,0.011439350637726248,245,4,119.511,0.04586734904700393
2082,HNEAP_RS10420,HNEAP_RS10420,1,NC_013422.1,2242722,2243465,-,,ComF family protein,0.5618,12,0.9848804756704955,0.5903640834620091,743,40,417.4174,0.05282549547889874
2083,HNEAP_RS10425,HNEAP_RS10425,1,NC_013422.1,2243511,2243933,+,,hypothetical protein,0.4917,15,0.9977898452759035,0.9765944210709891,422,28,207.4974,0.04623406216976595
2084,HNEAP_RS10430,HNEAP_RS10430,1,NC_013422.1,2243987,2245030,+,,biotin synthase BioB,0.5996,11,8.51339883715804e-11,4.127513729659351e-18,1043,7,625.3828,0.05637979189951529
2085,HNEAP_RS10435,HNEAP_RS10435,1,NC_013422.1,2245352,2247055,+,,hypothetical protein,0.5763,45,0.9999999999982147,0.9998338052605936,1703,127,981.4389000000001,0.054188916063526785
2086,HNEAP_RS10440,HNEAP_RS10440,1,NC_013422.1,2247324,2247743,-,,DUF4168 domain-containing protein,0.5524,8,0.9780688210363568,0.7334883931052956,419,24,231.4556,0.05194162282403643
2087,HNEAP_RS10445,HNEAP_RS10445,1,NC_013422.1,2247894,2249294,-,,sigma-54-dependent Fis family transcriptional regulator,0.5739,26,0.7844908324747701,0.0256019340994585,1400,59,803.4599999999999,0.05396324644951938
2088,HNEAP_RS10450,HNEAP_RS10450,1,NC_013422.1,2249291,2250742,-,,signal transduction histidine kinase,0.5551,31,0.9406511953777528,0.1656528503579912,1451,67,805.4501,0.05219550113979476
2089,HNEAP_RS10455,HNEAP_RS10455,1,NC_013422.1,2250990,2251271,-,,XRE family transcriptional regulator,0.5674,4,0.01560139831461764,0.0006848273862712275,281,4,159.4394,0.05335205791158268
2090,HNEAP_RS10460,HNEAP_RS10460,1,NC_013422.1,2251268,2251606,-,,type II toxin-antitoxin system RelE/ParE family toxin,0.5192,4,0.9983812580922641,0.9728668484984118,338,24,175.4896,0.04881985983026741
2091,HNEAP_RS10465,HNEAP_RS10465,1,NC_013422.1,2251878,2252390,-,,hypothetical protein,0.5828,15,0.8106380362955301,0.1895980552560731,512,23,298.3936,0.054800104601463485
2092,HNEAP_RS10470,HNEAP_RS10470,1,NC_013422.1,2252367,2252609,+,,hypothetical protein,0.5432,9,0.9508690248421152,0.7426451056806354,242,14,131.4544,0.05107655597034139
2093,HNEAP_RS10475,HNEAP_RS10475,1,NC_013422.1,2252652,2252960,-,,hypothetical protein,0.4013,17,0.020441274637137012,0.023764156591062076,308,5,123.6004,0.0377338400421539
2094,HNEAP_RS10480,HNEAP_RS10480,1,NC_013422.1,2253635,2254642,-,,hypothetical protein,0.5377,39,0.9999975434237129,0.994758733947625,1007,69,541.4639,0.0505593964382411
2095,HNEAP_RS10485,HNEAP_RS10485,1,NC_013422.1,2254933,2259978,-,,hypothetical protein,0.5666,149,0.9999999999999999,0.9990355306206307,5045,319,2858.497,0.053276834706913544
2096,HNEAP_RS10490,HNEAP_RS10490,1,NC_013422.1,2260069,2260764,-,,hypothetical protein,0.556,16,0.9946639337788846,0.765029873937523,695,40,386.42,0.05228012724504754
2097,HNEAP_RS10495,HNEAP_RS10495,1,NC_013422.1,2261083,2262591,-,,anthranilate synthase component I,0.5918,30,1.4122335511047344e-19,1.5467908467827615e-30,1508,5,892.4344,0.05564636565399123
2098,HNEAP_RS10500,HNEAP_RS10500,1,NC_013422.1,2262695,2263375,-,,phosphoglycolate phosphatase,0.5389,15,2.552445122462663e-12,4.3954720515047e-16,680,0,366.45200000000006,0.050672231245244816
2099,HNEAP_RS10505,HNEAP_RS10505,1,NC_013422.1,2263398,2264084,-,,phosphoglycolate phosphatase,0.5575,14,0.736545474345201,0.13260531803388395,686,29,382.445,0.05242117075380215
2100,HNEAP_RS10510,HNEAP_RS10510,1,NC_013422.1,2264084,2264779,-,,ribulose-phosphate 3-epimerase,0.5647,9,1.416535656501136e-12,3.4036216438283525e-17,695,0,392.4665,0.05309817959582435
2101,HNEAP_RS12365,HNEAP_RS12365,1,NC_013422.1,2264888,2265472,-,,SPOR domain-containing protein,0.5709,7,0.4289630178602401,0.02986203664974253,584,21,333.4056,0.05368115943201013
2102,HNEAP_RS10520,HNEAP_RS10520,1,NC_013422.1,2265503,2267269,-,,arginine--tRNA ligase,0.5739,39,7.801603280270426e-31,2.8414762881162664e-43,1766,0,1013.5074,0.05396324644951938
2103,HNEAP_RS12370,HNEAP_RS12370,1,NC_013422.1,2267473,2272557,-,,outer membrane autotransporter barrel domain-containing protein,0.6002,114,0.9999999999999999,0.9999999999999999,5084,520,3051.4168,0.05643620930301714
2104,HNEAP_RS10530,HNEAP_RS10530,1,NC_013422.1,2272682,2273545,+,,AraC family transcriptional regulator,0.5683,13,0.9999984127660985,0.9913442553559105,863,62,490.4429,0.053436684016835455
2105,HNEAP_RS10535,HNEAP_RS10535,1,NC_013422.1,2273640,2274251,+,,GTP cyclohydrolase I FolE,0.5703,12,0.9999276770804199,0.9689513789711637,611,43,348.4533,0.05362474202850829
2106,HNEAP_RS10540,HNEAP_RS10540,1,NC_013422.1,2274262,2275017,+,,dihydrofolate reductase,0.5873,16,0.9981697975405408,0.7328360518507261,755,45,443.41150000000005,0.05522323512772737
2107,HNEAP_RS10545,HNEAP_RS10545,1,NC_013422.1,2275316,2275579,-,,hypothetical protein,0.4621,7,0.008505763308679902,0.0030781592754709534,263,3,121.5323,0.04345080359700803
2108,HNEAP_RS10550,HNEAP_RS10550,1,NC_013422.1,2275798,2276565,-,,nodulation protein NodJ,0.5521,17,0.8677267385045178,0.24497343294668272,767,35,423.46070000000003,0.05191341412228551
2109,HNEAP_RS10555,HNEAP_RS10555,1,NC_013422.1,2276643,2277575,-,,ABC transporter,0.5798,9,0.999941675103717,0.9161871545164979,932,60,540.3736,0.05451801758395424
2110,HNEAP_RS10560,HNEAP_RS10560,1,NC_013422.1,2277583,2278851,-,,3-deoxy-D-manno-octulosonic acid transferase,0.5847,31,1.2486212447761746e-20,5.415403771206627e-30,1268,1,741.3996,0.05497875971255268
2111,HNEAP_RS10565,HNEAP_RS10565,1,NC_013422.1,2278897,2279847,+,,lipid A biosynthesis acyltransferase,0.5783,15,2.484774880421363e-15,4.758120700201778e-22,950,1,549.385,0.05437697407519961
2112,HNEAP_RS10570,HNEAP_RS10570,1,NC_013422.1,2279848,2281002,-,,glycosyltransferase family 1 protein,0.5758,23,0.9639108405004224,0.22055548306083436,1154,56,664.4732,0.05414190156060858
2113,HNEAP_RS10575,HNEAP_RS10575,1,NC_013422.1,2280965,2282242,-,,O-antigen polymerase,0.5642,27,0.7840720108047999,0.04551008170619157,1277,54,720.4834000000001,0.05305116509290615
2114,HNEAP_RS10580,HNEAP_RS10580,1,NC_013422.1,2282239,2283072,-,,glycosyltransferase family 2 protein,0.5576,15,0.05613307174453971,0.0003378507192433299,833,23,464.4808,0.0524305736543858
2115,HNEAP_RS10585,HNEAP_RS10585,1,NC_013422.1,2283069,2283839,-,,polysaccharide deacetylase,0.5707,13,0.9748473892310282,0.45715944169830985,770,40,439.43899999999996,0.05366235363084285
2116,HNEAP_RS10590,HNEAP_RS10590,1,NC_013422.1,2283876,2284514,-,,hypothetical protein,0.5759,12,0.5885665263106503,0.05166307797660047,638,25,367.4242,0.054151304461192214
2117,HNEAP_RS10595,HNEAP_RS10595,1,NC_013422.1,2284529,2285623,-,,glycosyltransferase family 1 protein,0.5571,25,0.99999949313431,0.9938373554997202,1094,76,609.4674,0.05238355915146759
2118,HNEAP_RS10600,HNEAP_RS10600,1,NC_013422.1,2285627,2286790,-,,glycosyl transferase,0.579,22,2.664641313386716e-16,2.7718976828912013e-24,1163,3,673.377,0.054442794379285106
2119,HNEAP_RS10605,HNEAP_RS10605,1,NC_013422.1,2286881,2287552,+,,hypothetical protein,0.5164,22,9.420314608792288e-06,4.1445473139406827e-08,671,7,346.5044,0.04855657861392544
2120,HNEAP_RS10610,HNEAP_RS10610,1,NC_013422.1,2287549,2288553,+,,hypothetical protein,0.5552,22,6.482619273469875e-15,6.6226549822357104e-21,1004,2,557.4208,0.05220490404037839
2121,HNEAP_RS10615,HNEAP_RS10615,1,NC_013422.1,2288804,2289016,-,,zinc-finger domain-containing protein,0.5211,6,0.5696579020279979,0.28467181631177113,212,8,110.4732,0.0489985149413566
2122,HNEAP_RS10620,HNEAP_RS10620,1,NC_013422.1,2289013,2289948,-,,branched-chain amino acid transaminase,0.5256,30,1.1470043596338668e-16,2.6224424590522274e-21,935,0,491.436,0.04942164546762047
2123,HNEAP_RS10625,HNEAP_RS10625,1,NC_013422.1,2290391,2290591,-,,thiamine biosynthesis protein ThiS,0.5124,2,0.00038929721614338323,5.139525315119932e-05,200,0,102.47999999999999,0.048180462590579766
2124,HNEAP_RS10630,HNEAP_RS10630,1,NC_013422.1,2290632,2290925,-,,hypothetical protein,0.4626,9,0.011329073236158687,0.003902367854757847,293,4,135.5418,0.043497818099926235
2125,HNEAP_RS10635,HNEAP_RS10635,2,NC_013422.1,2291179,2291294,-,,5S ribosomal RNA,0.5776,3,0.010949940174792352,0.001625738490063438,115,0,66.424,0.05431115377111413
2126,HNEAP_RS10640,HNEAP_RS10640,2,NC_013422.1,2291387,2294285,-,,23S ribosomal RNA,0.5333,121,3.91900673145319e-50,1.778309673143398e-65,2898,0,1545.5034,0.05014566881256088
2127,HNEAP_RS10645,HNEAP_RS10645,5,NC_013422.1,2294499,2294574,-,,tRNA-Ala,0.6316,1,0.05264480080801909,0.010133598450383374,75,0,47.370000000000005,0.059388720086280614
2128,HNEAP_RS10650,HNEAP_RS10650,5,NC_013422.1,2294856,2294932,-,,tRNA-Ile,0.5974,3,0.050618222825274,0.012354486192849535,76,0,45.4024,0.056172928086675164
2129,HNEAP_RS10655,HNEAP_RS10655,2,NC_013422.1,2295002,2296539,-,,16S ribosomal RNA,0.5364,62,6.2562165944950656e-27,2.844095779006986e-35,1537,0,824.4467999999999,0.05043715873065376
2130,HNEAP_RS10660,HNEAP_RS10660,1,NC_013422.1,2296872,2298080,-,,tyrosine--tRNA ligase,0.5343,27,2.5427229360420662e-21,9.072517832797707e-28,1208,0,645.4344,0.050239697818397294
2131,HNEAP_RS10665,HNEAP_RS10665,1,NC_013422.1,2298152,2299639,+,,hypothetical protein,0.5403,36,1.9719134904978241e-16,9.267903541610583e-24,1487,8,803.4261,0.0508038718534158
2132,HNEAP_RS10670,HNEAP_RS10670,1,NC_013422.1,2299645,2300820,+,,anhydro-N-acetylmuramic acid kinase,0.5587,21,0.9524652344724845,0.2504302592237727,1175,56,656.4725,0.052534005560805855
2133,HNEAP_RS10675,HNEAP_RS10675,1,NC_013422.1,2300840,2302009,-,,citrate synthase,0.5726,21,1.9375838533033557e-13,1.0410375437781282e-20,1169,6,669.3694,0.053841008741932046
2134,HNEAP_RS10680,HNEAP_RS10680,1,NC_013422.1,2302019,2302381,-,,iron-sulfur cluster insertion protein ErpA,0.5041,11,0.46936093744315965,0.1842263857912414,362,13,182.4842,0.04740002184213751
2135,HNEAP_RS10685,HNEAP_RS10685,1,NC_013422.1,2302476,2303510,-,,N-acetyl-gamma-glutamyl-phosphate reductase,0.572,23,1.14245803859342e-10,7.962247438432435e-17,1034,7,591.448,0.05378459133843019
2136,HNEAP_RS10690,HNEAP_RS10690,1,NC_013422.1,2303625,2305439,+,,Cl- channel voltage-gated family protein,0.5559,39,0.9999999999999999,0.999999996884329,1814,154,1008.4025999999999,0.052270724344463886
2137,HNEAP_RS10695,HNEAP_RS10695,1,NC_013422.1,2305490,2306008,+,,TlpA family protein disulfide reductase,0.5645,10,0.00455808457008704,2.897349167466695e-05,518,9,292.411,0.05307937379465707
2138,HNEAP_RS10700,HNEAP_RS10700,1,NC_013422.1,2306116,2306898,+,,type I methionyl aminopeptidase,0.5696,17,1.5042414835082508e-12,9.137564692622641e-18,782,1,445.42719999999997,0.05355892172442279
2139,HNEAP_RS10705,HNEAP_RS10705,1,NC_013422.1,2306895,2309501,+,,[protein-PII] uridylyltransferase,0.5811,43,0.9999979274838725,0.7038921821254696,2606,148,1514.3465999999999,0.054640255291541574
2140,HNEAP_RS10710,HNEAP_RS10710,1,NC_013422.1,2309498,2310166,+,,pseudouridine synthase,0.6069,9,0.997273373638906,0.6618692877658019,668,40,405.4092,0.05706620364212112
2141,HNEAP_RS10715,HNEAP_RS10715,1,NC_013422.1,2310176,2310880,-,,DNA-binding response regulator,0.6028,9,0.9959827689554018,0.611273292785941,704,41,424.3712,0.056680684718191814
2142,HNEAP_RS10720,HNEAP_RS10720,1,NC_013422.1,2310885,2311988,-,,signal transduction histidine kinase LytS,0.5743,21,0.9999999999999994,0.9999999165455011,1103,102,633.4529,0.05400085805185395
2143,HNEAP_RS10725,HNEAP_RS10725,1,NC_013422.1,2312120,2313547,+,,argininosuccinate lyase,0.6015,20,4.695232059602185e-25,8.285249653942826e-37,1427,0,858.3405,0.05655844701060448
2144,HNEAP_RS12375,HNEAP_RS12375,1,NC_013422.1,2313614,2313835,-,,hypothetical protein,0.5405,3,0.997536194561099,0.9659014088127215,221,17,119.45049999999999,0.05082267765458307
2145,HNEAP_RS12380,HNEAP_RS12380,1,NC_013422.1,2313857,2314264,-,,hypothetical protein,0.5956,3,0.21086702854657283,0.008626988988471645,407,12,242.4092,0.05600367587616962
2146,HNEAP_RS10735,HNEAP_RS10735,1,NC_013422.1,2314369,2315046,+,,pyridoxamine 5'-phosphate oxidase,0.5959,9,7.462685416453384e-08,1.3267524020996895e-12,677,4,403.4243,0.05603188457792055
2147,HNEAP_RS10740,HNEAP_RS10740,1,NC_013422.1,2315043,2315741,+,,uracil-DNA glycosylase,0.5637,14,0.9999930954926624,0.9904459625204863,698,51,393.4626,0.05300415058998793
2148,HNEAP_RS10745,HNEAP_RS10745,1,NC_013422.1,2315749,2316420,-,,JAB domain-containing protein,0.5908,14,0.999918331499733,0.9362284565027638,671,46,396.4268,0.05555233664815483
2149,HNEAP_RS10750,HNEAP_RS10750,1,NC_013422.1,2316572,2316802,-,,hypothetical protein,0.5584,3,0.7258239823660383,0.33345836650021055,230,10,128.432,0.052505796859054925
2150,HNEAP_RS10755,HNEAP_RS10755,1,NC_013422.1,2317109,2317549,+,,TonB-system energizer ExbB,0.5624,10,0.5701292586898399,0.10586229240414699,440,17,247.45600000000002,0.0528819128824006
2151,HNEAP_RS10760,HNEAP_RS10760,1,NC_013422.1,2317557,2317952,+,,TonB system transport protein ExbD,0.5707,5,0.8678341124863718,0.36324261773940614,395,19,225.4265,0.05366235363084285
2152,HNEAP_RS10765,HNEAP_RS10765,1,NC_013422.1,2317949,2318782,+,,energy transducer TonB,0.5791,10,0.9762948837639465,0.3963708970096961,833,43,482.39029999999997,0.05445219727986875
2153,HNEAP_RS10770,HNEAP_RS10770,1,NC_013422.1,2318767,2319369,-,,thioredoxin family protein,0.5224,8,0.7646157387713957,0.2877453676175685,602,26,314.4848,0.04912075264894394
2154,HNEAP_RS10775,HNEAP_RS10775,1,NC_013422.1,2319503,2320462,+,,hydroxymethylbilane synthase,0.6125,14,4.478289743050054e-12,1.032578831877536e-19,959,4,587.3875,0.05759276607480506
2155,HNEAP_RS10780,HNEAP_RS10780,1,NC_013422.1,2320524,2321294,+,,uroporphyrinogen-III synthase,0.6096,12,4.884344977861502e-07,2.0336461828321743e-12,770,7,469.392,0.057320081957879444
2156,HNEAP_RS10785,HNEAP_RS10785,1,NC_013422.1,2321298,2322530,+,,hypothetical protein,0.5904,12,0.4543529094746219,0.002093001386739699,1232,46,727.3728000000001,0.055514725045820265
2157,HNEAP_RS10790,HNEAP_RS10790,1,NC_013422.1,2322527,2323729,+,,heme biosynthesis protein HemY,0.5786,17,0.9501342866891006,0.15752321669092392,1202,57,695.4772,0.05440518277695055
2158,HNEAP_RS12385,HNEAP_RS12385,1,NC_013422.1,2323808,2325190,-,,GGDEF domain-containing protein,0.5517,25,0.0028394392931316557,3.2505667194756403e-07,1382,34,762.4494,0.051875802519950935
2159,HNEAP_RS10800,HNEAP_RS10800,1,NC_013422.1,2325209,2326090,-,,hypothetical protein,0.542,23,0.9297869777415277,0.36412463128325495,881,42,477.502,0.05096372116333771
2160,HNEAP_RS10805,HNEAP_RS10805,1,NC_013422.1,2326097,2326798,-,,DSBA oxidoreductase,0.5342,18,0.0019389106328360573,1.1164016351341408e-05,701,13,374.4742,0.050230294917813646
2161,HNEAP_RS10810,HNEAP_RS10810,1,NC_013422.1,2326968,2328185,-,,c-type cytochrome biogenesis protein CcsB,0.5632,32,1.7859187584777802e-21,1.745207076553976e-29,1217,0,685.4144,0.05295713608706972
2162,HNEAP_RS10815,HNEAP_RS10815,1,NC_013422.1,2328259,2330361,-,,cytochrome c biogenesis protein ResB,0.5064,56,9.912927389471935e-26,1.1433439413391614e-33,2102,8,1064.4528,0.04761628855556127
2163,HNEAP_RS10820,HNEAP_RS10820,1,NC_013422.1,2330561,2331226,-,,cytochrome c4,0.5495,15,0.7877135483774262,0.19918230668905884,665,29,365.4175,0.05166893870711082
2164,HNEAP_RS10825,HNEAP_RS10825,1,NC_013422.1,2331521,2332204,+,,YihA family ribosome biogenesis GTP-binding protein,0.5614,14,9.113407221144781e-10,6.246822843556016e-14,683,2,383.4362,0.052787883876564176
2165,HNEAP_RS10830,HNEAP_RS10830,1,NC_013422.1,2332383,2335010,+,,sensor domain-containing diguanylate cyclase,0.5571,46,0.9999999999893426,0.9988118668591753,2627,173,1463.5017,0.05238355915146759
2166,HNEAP_RS10835,HNEAP_RS10835,1,NC_013422.1,2335047,2335967,-,,LysR family transcriptional regulator,0.5798,16,1.4786841949237754e-13,5.824124284680984e-20,920,2,533.4159999999999,0.054518017583954234
2167,HNEAP_RS10840,HNEAP_RS10840,1,NC_013422.1,2335990,2337363,-,,glutathione-disulfide reductase,0.6194,25,1.2892642030943435e-10,2.152943111436557e-20,1373,14,850.4362,0.05824156621507633
2168,HNEAP_RS10845,HNEAP_RS10845,1,NC_013422.1,2337532,2338269,-,,glutathione amide-dependent peroxidase,0.5501,9,0.2333155619835476,0.00841498361407629,737,24,405.4237,0.05172535611061268
2169,HNEAP_RS10850,HNEAP_RS10850,1,NC_013422.1,2338430,2339722,-,,diaminopimelate decarboxylase,0.5855,24,2.097716880044218e-14,4.9523069449748843e-23,1292,7,756.466,0.055053982917221814
2170,HNEAP_RS12580,HNEAP_RS12580,1,NC_013422.1,2339724,2339885,-,,hypothetical protein,0.5309,5,0.01339962216903979,0.0024845778290263983,161,1,85.4749,0.04991999919855348
2171,HNEAP_RS10855,HNEAP_RS10855,1,NC_013422.1,2340181,2342373,-,,catalase/peroxidase HPI,0.5878,34,0.9999996476097586,0.8552715939422015,2192,132,1288.4576,0.05527024963064557
2172,HNEAP_RS10860,HNEAP_RS10860,1,NC_013422.1,2342484,2343788,-,,hypothetical protein,0.6084,13,0.9999844238267792,0.7963995944725045,1304,81,793.3536,0.05720724715087575
2173,HNEAP_RS10865,HNEAP_RS10865,1,NC_013422.1,2343792,2344787,+,,hypothetical protein,0.5612,17,0.9999999999999688,0.999999776491933,995,91,558.394,0.052769078075396894
2174,HNEAP_RS10870,HNEAP_RS10870,1,NC_013422.1,2345447,2345668,+,,hypothetical protein,0.5135,4,0.9127837960506995,0.7276657054356616,221,12,113.48349999999999,0.04828389449699983
2175,HNEAP_RS10875,HNEAP_RS10875,1,NC_013422.1,2345713,2346816,+,,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,0.5969,16,0.9944888858800618,0.3831269764318914,1103,59,658.3806999999999,0.05612591358375696
2176,HNEAP_RS10880,HNEAP_RS10880,1,NC_013422.1,2346806,2347930,+,,tRNA guanosine(34) transglycosylase Tgt,0.5724,19,0.9999726799622803,0.9243321308578051,1124,71,643.3776,0.053822202940764764
2177,HNEAP_RS10885,HNEAP_RS10885,1,NC_013422.1,2348073,2348414,+,,preprotein translocase subunit YajC,0.5497,3,0.00889108901648212,0.0003327721635023333,341,5,187.4477,0.05168774450827811
2178,HNEAP_RS10890,HNEAP_RS10890,1,NC_013422.1,2348588,2350450,+,,protein translocase subunit SecD,0.5813,30,1.8010214501476448e-32,3.513366076916056e-46,1862,0,1082.3806000000002,0.05465906109270888
2179,HNEAP_RS10895,HNEAP_RS10895,1,NC_013422.1,2350475,2351413,+,,protein translocase subunit SecF,0.558,14,3.930897457857337e-15,5.871814149871408e-21,938,1,523.404,0.05246818525672036
2180,HNEAP_RS10900,HNEAP_RS10900,1,NC_013422.1,2351501,2352280,-,,inositol monophosphatase,0.5705,18,2.7127621621453638e-11,2.2633382635568816e-16,779,2,444.4195,0.05364354782967557
