locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,length,nBegin,nEnd,nStrains,insertionIndex,normalizedGCInsertions,normalizedGCStrains,gammaLikelyRatio,ones
HNEAP_RS09015,HNEAP_RS09015,1,NC_013422.1,1947269,1947847,-,,hypothetical protein,0.5475,7,578,1947326.8,1947789.2,17,0.036764706,0.96040846,0.96040846,-6.845514785,1
HNEAP_RS09020,HNEAP_RS09020,1,NC_013422.1,1948042,1948752,+,,DNA-binding response regulator,0.5738,5,710,1948113,1948681,45,0.079225352,1.983185517,1.983185517,-11.55080396,1
HNEAP_RS09025,HNEAP_RS09025,1,NC_013422.1,1948749,1950239,+,,ATP-binding protein,0.5902,22,1490,1948898,1950090,68,0.05704698,1.391769545,1.391769545,-9.627312118,1
HNEAP_RS09030,HNEAP_RS09030,1,NC_013422.1,1950351,1951580,+,,divalent metal cation transporter,0.5602,24,1229,1950473.9,1951457.1,77,0.078315704,2.003683636,2.003683636,-11.61029548,1
HNEAP_RS12330,HNEAP_RS12330,1,NC_013422.1,1951584,1954052,-,,GAF sensor-containing diguanylate cyclase/phosphodiesterase,0.4723,87,2468,1951830.8,1953805.2,75,0.037986224,1.133571211,1.133571211,-8.1732687,1
HNEAP_RS09040,HNEAP_RS09040,1,NC_013422.1,1954065,1954958,-,,lipoprotein,0.4765,24,893,1954154.3,1954868.7,32,0.044792833,1.32614846,1.32614846,-9.384200183,1
HNEAP_RS09045,HNEAP_RS09045,1,NC_013422.1,1955008,1955529,-,,hypothetical protein,0.4962,8,521,1955060.1,1955476.9,13,0.031190019,0.890475839,0.890475839,-6.260195455,1
HNEAP_RS09050,HNEAP_RS09050,1,NC_013422.1,1955715,1956641,-,,hypothetical protein,0.521,20,926,1955807.6,1956548.4,42,0.056695464,1.549084211,1.549084211,-10.1830422,1
HNEAP_RS09055,HNEAP_RS09055,1,NC_013422.1,1956706,1957419,+,,hypothetical protein,0.5546,12,713,1956777.3,1957347.7,17,0.029803647,0.769510706,0.769510706,-5.15996801,1
HNEAP_RS09060,HNEAP_RS09060,1,NC_013422.1,1957422,1959032,-,,peptide chain release factor 3,0.5717,29,1610,1957583,1958871,80,0.062111801,1.559997281,1.559997281,-10.22026772,1
HNEAP_RS09065,HNEAP_RS09065,1,NC_013422.1,1959124,1959318,+,,hypothetical protein,0.5179,6,194,1959143.4,1959298.6,11,0.070876289,1.947006102,1.947006102,-11.44479349,1
HNEAP_RS09070,HNEAP_RS09070,1,NC_013422.1,1959423,1960457,+,,folate-binding protein,0.543,25,1034,1959526.4,1960353.6,79,0.095502901,2.51357564,2.51357564,-12.97399377,1
HNEAP_RS09075,HNEAP_RS09075,1,NC_013422.1,1960622,1961413,+,,thiazole synthase,0.5682,15,791,1960701.1,1961333.9,0,0,0,0,13.366775,1
HNEAP_RS09080,HNEAP_RS09080,1,NC_013422.1,1961397,1962161,+,,tRNA (guanosine(46)-N7)-methyltransferase TrmB,0.5817,11,764,1961473.4,1962084.6,23,0.03763089,0.930314519,0.930314519,-6.597633695,1
HNEAP_RS09085,HNEAP_RS09085,1,NC_013422.1,1962158,1962430,+,,hypothetical protein,0.4872,7,272,1962185.2,1962402.8,11,0.050551471,1.467158651,1.467158651,-9.89821113,1
HNEAP_RS09090,HNEAP_RS09090,1,NC_013422.1,1962602,1963315,-,,DNA polymerase III subunit epsilon,0.5784,11,713,1962673.3,1963243.7,0,0,0,0,13.366775,1
HNEAP_RS09095,HNEAP_RS09095,1,NC_013422.1,1963667,1964158,-,,ribonuclease HI,0.5935,7,491,1963716.1,1964108.9,0,0,0,0,13.366775,1
HNEAP_RS09100,HNEAP_RS09100,1,NC_013422.1,1964160,1965005,-,,type 11 methyltransferase,0.5934,10,845,1964244.5,1964920.5,24,0.035502959,0.861893985,0.861893985,-6.011066306,1
HNEAP_RS09105,HNEAP_RS09105,1,NC_013422.1,1965088,1966290,-,,MFS transporter,0.5586,25,1202,1965208.2,1966169.8,37,0.038477537,0.986999026,0.986999026,-7.059866294,1
HNEAP_RS09110,HNEAP_RS09110,1,NC_013422.1,1966343,1966957,-,,DUF1294 domain-containing protein,0.4813,21,614,1966404.4,1966895.6,16,0.03257329,0.955757969,0.955757969,-6.807584466,1
HNEAP_RS09115,HNEAP_RS09115,1,NC_013422.1,1966984,1968081,-,,chorismate synthase,0.602,16,1097,1967093.7,1967971.3,0,0,0,0,13.366775,1
HNEAP_RS09120,HNEAP_RS09120,1,NC_013422.1,1968202,1969791,+,,AMP-dependent synthetase and ligase,0.5994,24,1589,1968360.9,1969632.1,66,0.051919446,1.248892721,1.248892721,-8.982585998,1
HNEAP_RS09125,HNEAP_RS09125,1,NC_013422.1,1969788,1971080,+,,Orn/DAP/Arg decarboxylase 2,0.5777,23,1292,1969917.2,1970950.8,45,0.043537152,1.083123751,1.083123751,-7.801984788,1
HNEAP_RS09130,HNEAP_RS09130,1,NC_013422.1,1971141,1971743,-,,methionine biosynthesis protein MetW,0.5755,7,602,1971201.2,1971682.8,0,0,0,0,13.366775,1
HNEAP_RS09135,HNEAP_RS09135,1,NC_013422.1,1971740,1972951,-,,homoserine O-acetyltransferase,0.5743,29,1211,1971861.1,1972829.9,0,0,0,0,13.366775,1
HNEAP_RS09140,HNEAP_RS09140,1,NC_013422.1,1973004,1973555,-,,YggT family protein,0.5181,7,551,1973059.1,1973499.9,17,0.038566243,1.059064364,1.059064364,-7.62072346,1
HNEAP_RS09145,HNEAP_RS09145,1,NC_013422.1,1973552,1974400,-,,pyrroline-5-carboxylate reductase,0.5889,17,848,1973636.8,1974315.2,0,0,0,0,13.366775,1
HNEAP_RS09150,HNEAP_RS09150,1,NC_013422.1,1974685,1975356,-,,YggS family pyridoxal phosphate-dependent enzyme,0.5387,13,671,1974752.1,1975288.9,44,0.081967213,2.172923841,2.172923841,-12.08656324,1
HNEAP_RS09155,HNEAP_RS09155,1,NC_013422.1,1975671,1976720,+,,type IV pili twitching motility protein PilT,0.5362,19,1049,1975775.9,1976615.1,57,0.06792183,1.808186764,1.808186764,-11.02548519,1
HNEAP_RS09160,HNEAP_RS09160,1,NC_013422.1,1976774,1977919,+,,twitching motility protein PilT,0.5384,10,1145,1976888.5,1977804.5,24,0.026200873,0.694927096,0.694927096,-4.412348541,1
HNEAP_RS09165,HNEAP_RS09165,1,NC_013422.1,1978022,1979185,+,,twitching motility protein PilT,0.5481,19,1163,1978138.3,1979068.7,46,0.049441101,1.290272502,1.290272502,-9.24825918,1
HNEAP_RS09170,HNEAP_RS09170,1,NC_013422.1,1980058,1980408,+,,cytochrome C class I,0.5641,4,350,1980093,1980373,16,0.057142857,1.452787721,1.452787721,-9.847239499,1
HNEAP_RS09175,HNEAP_RS09175,1,NC_013422.1,1980426,1981775,+,,pyridine nucleotide-disulfide oxidoreductase,0.5274,37,1349,1980560.9,1981640.1,45,0.041697554,1.126799341,1.126799341,-8.124088926,1
GFF1835,,7,NC_013422.1,1981905,1983290,+,,cytochrome C,0.5368,38,1385,1982043.5,1983151.5,43,0.038808664,1.03210243,1.03210243,-7.414148869,1
HNEAP_RS09185,HNEAP_RS09185,1,NC_013422.1,1983391,1984620,+,,hypothetical protein,0.561,32,1229,1983513.9,1984497.1,55,0.055939788,1.429346872,1.429346872,-9.763430176,1
HNEAP_RS09190,HNEAP_RS09190,1,NC_013422.1,1984686,1985402,+,,cytochrome c4,0.5579,12,716,1984757.6,1985330.4,50,0.087290503,2.241668459,2.241668459,-12.27288503,1
HNEAP_RS09195,HNEAP_RS09195,1,NC_013422.1,1985867,1986148,-,,Fe(2+)-trafficking protein,0.5426,6,281,1985895.1,1986119.9,6,0.026690391,0.702943553,0.702943553,-4.495686051,1
HNEAP_RS09200,HNEAP_RS09200,1,NC_013422.1,1986171,1987316,-,,A/G-specific adenine glycosylase,0.582,22,1145,1986285.5,1987201.5,67,0.073144105,1.807425361,1.807425361,-11.0231279,1
HNEAP_RS12335,HNEAP_RS12335,1,NC_013422.1,1987350,1989743,-,,AsmA family protein,0.5405,42,2393,1987589.3,1989503.7,134,0.069995821,1.849966714,1.849966714,-11.15385015,1
HNEAP_RS09210,HNEAP_RS09210,1,NC_013422.1,1989959,1990186,+,,MoaD/ThiS family protein,0.5219,6,227,1989981.7,1990163.3,7,0.038546256,1.051555047,1.051555047,-7.56356319,1
HNEAP_RS09215,HNEAP_RS09215,1,NC_013422.1,1990197,1990526,+,,hypothetical protein,0.5364,8,329,1990229.9,1990493.1,38,0.1443769,3.842244234,3.842244234,-15.80729175,1
HNEAP_RS09220,HNEAP_RS09220,1,NC_013422.1,1990651,1990962,+,,glycoside hydrolase,0.4936,6,311,1990682.1,1990930.9,12,0.048231511,1.383525245,1.383525245,-9.597151642,1
HNEAP_RS09225,HNEAP_RS09225,1,NC_013422.1,1991023,1991916,+,,D-hexose-6-phosphate mutarotase,0.5403,17,893,1991112.3,1991826.7,21,0.029395297,0.777168683,0.777168683,-5.233443369,1
HNEAP_RS09230,HNEAP_RS09230,1,NC_013422.1,1991957,1992658,-,,type IV pilus assembly PilZ,0.5071,14,701,1992027.1,1992587.9,26,0.04636234,1.298023475,1.298023475,-9.277815407,1
HNEAP_RS09235,HNEAP_RS09235,1,NC_013422.1,1992768,1994024,-,,6-phosphofructokinase,0.5823,27,1256,1992893.6,1993898.4,71,0.070660828,1.745241759,1.745241759,-10.82837775,1
HNEAP_RS09240,HNEAP_RS09240,1,NC_013422.1,1994121,1995125,+,,class 1 fructose-bisphosphatase,0.5413,20,1004,1994221.4,1995024.6,0,0,0,0,13.366775,1
HNEAP_RS09245,HNEAP_RS09245,1,NC_013422.1,1995229,1995804,-,,sterol-binding protein,0.5642,7,575,1995286.5,1995746.5,25,0.054347826,1.381504661,1.381504661,-9.589743131,1
HNEAP_RS09250,HNEAP_RS09250,1,NC_013422.1,1995993,1996439,-,,hypothetical protein,0.5391,6,446,1996037.6,1996394.4,19,0.053251121,1.410720813,1.410720813,-9.696235297,1
HNEAP_RS09255,HNEAP_RS09255,1,NC_013422.1,1996505,1999207,-,,GNAT family N-acetyltransferase,0.5882,43,2702,1996775.2,1998936.8,118,0.054589193,1.335942,1.335942,-9.420931811,1
HNEAP_RS09260,HNEAP_RS09260,1,NC_013422.1,1999475,2000407,+,,deacetylase,0.5809,15,932,1999568.2,2000313.8,50,0.067060086,1.65994841,1.65994841,-10.55379071,1
HNEAP_RS09265,HNEAP_RS09265,1,NC_013422.1,2000540,2001340,+,,undecaprenyl-diphosphate phosphatase,0.5343,21,800,2000620,2001260,0,0,0,0,13.366775,1
HNEAP_RS09270,HNEAP_RS09270,1,NC_013422.1,2001408,2001911,-,,transcription antitermination factor NusB,0.5913,6,503,2001458.3,2001860.7,0,0,0,0,13.366775,1
HNEAP_RS09275,HNEAP_RS09275,1,NC_013422.1,2001995,2002486,-,,6 7-dimethyl-8-ribityllumazine synthase,0.5589,11,491,2002044.1,2002436.9,0,0,0,0,13.366775,1
HNEAP_RS09280,HNEAP_RS09280,1,NC_013422.1,2002511,2003644,-,,bifunctional 3 4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II,0.5653,17,1133,2002624.3,2003530.7,1,0.001103266,0.027995013,0.027995013,13.52986785,1
HNEAP_RS09285,HNEAP_RS09285,1,NC_013422.1,2003738,2004388,-,,riboflavin synthase,0.5469,12,650,2003803,2004323,1,0.001923077,0.050286746,0.050286746,11.13527332,1
HNEAP_RS09290,HNEAP_RS09290,1,NC_013422.1,2004478,2005638,-,,riboflavin biosynthesis protein RibD,0.6098,17,1160,2004594,2005522,0,0,0,0,13.366775,1
HNEAP_RS09295,HNEAP_RS09295,1,NC_013422.1,2005628,2006155,-,,transcriptional regulator NrdR,0.5549,11,527,2005680.7,2006102.3,13,0.030834915,0.795746401,0.795746401,-5.409367448,1
HNEAP_RS09300,HNEAP_RS09300,1,NC_013422.1,2006177,2007430,-,,serine hydroxymethyltransferase,0.5646,26,1253,2006302.3,2007304.7,0,0,0,0,13.366775,1
HNEAP_RS09305,HNEAP_RS09305,1,NC_013422.1,2007470,2007709,+,,hypothetical protein,0.3958,9,239,2007493.9,2007685.1,8,0.041841004,1.460026443,1.460026443,-9.872952779,1
HNEAP_RS09310,HNEAP_RS09310,1,NC_013422.1,2007744,2008232,+,,Crp/Fnr family transcriptional regulator,0.501,15,488,2007792.8,2008183.2,16,0.040983607,1.159999504,1.159999504,-8.363341142,1
HNEAP_RS09315,HNEAP_RS09315,1,NC_013422.1,2008264,2010723,-,,copper-translocating P-type ATPase,0.55,47,2459,2008509.9,2010477.1,0,0,0,0,13.366775,1
HNEAP_RS09320,HNEAP_RS09320,1,NC_013422.1,2010764,2011567,-,,nitrogen fixation protein FixH,0.5211,18,803,2010844.3,2011486.7,12,0.01867995,0.510301872,0.510301872,-2.233133218,1
HNEAP_RS09325,HNEAP_RS09325,1,NC_013422.1,2011816,2013237,-,,cytochrome c oxidase accessory protein CcoG,0.4873,44,1421,2011958.1,2013094.9,45,0.039584799,1.148660768,1.148660768,-8.282150229,1
HNEAP_RS09330,HNEAP_RS09330,1,NC_013422.1,2013559,2014536,-,,cytochrome c oxidase subunit III,0.5,31,977,2013656.7,2014438.3,0,0,0,0,13.366775,1
HNEAP_RS09335,HNEAP_RS09335,1,NC_013422.1,2014514,2014723,-,,cbb3-type cytochrome c oxidase subunit 3,0.4429,12,209,2014534.9,2014702.1,0,0,0,0,13.366775,1
HNEAP_RS09340,HNEAP_RS09340,1,NC_013422.1,2014790,2015521,-,,cytochrome-c oxidase  cbb3-type subunit II,0.5027,21,731,2014863.1,2015447.9,0,0,0,0,13.366775,1
HNEAP_RS09345,HNEAP_RS09345,1,NC_013422.1,2015536,2016996,-,,cytochrome-c oxidase  cbb3-type subunit I,0.5284,54,1460,2015682,2016850,0,0,0,0,13.366775,1
HNEAP_RS09350,HNEAP_RS09350,1,NC_013422.1,2017281,2018081,-,,malonyl-[acyl-carrier protein] O-methyltransferase BioC,0.5493,19,800,2017361,2018001,0,0,0,0,13.366775,1
HNEAP_RS09355,HNEAP_RS09355,1,NC_013422.1,2018074,2018826,-,,hypothetical protein,0.5485,13,752,2018149.2,2018750.8,4,0.006648936,0.173403557,0.173403557,4.637234247,1
HNEAP_RS09360,HNEAP_RS09360,1,NC_013422.1,2018942,2019577,+,,acyl-phosphate glycerol 3-phosphate acyltransferase,0.577,20,635,2019005.5,2019513.5,0,0,0,0,13.366775,1
HNEAP_RS09365,HNEAP_RS09365,1,NC_013422.1,2019590,2020603,-,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,0.5937,15,1013,2019691.3,2020501.7,0,0,0,0,13.366775,1
HNEAP_RS09370,HNEAP_RS09370,1,NC_013422.1,2020706,2022049,-,,TlpA family protein disulfide reductase,0.5491,23,1343,2020840.3,2021914.7,54,0.050260611,1.309491674,1.309491674,-9.321357013,1
HNEAP_RS09375,HNEAP_RS09375,1,NC_013422.1,2022269,2023180,+,,phosphoribosylaminoimidazolesuccinocarboxamide synthase,0.5669,13,911,2022360.1,2023088.9,0,0,0,0,13.366775,1
HNEAP_RS09380,HNEAP_RS09380,1,NC_013422.1,2023216,2023980,+,,dethiobiotin synthase,0.5608,20,764,2023292.4,2023903.6,0,0,0,0,13.366775,1
HNEAP_RS09385,HNEAP_RS09385,1,NC_013422.1,2024012,2024446,-,,nuclear transport factor 2 family protein,0.5609,11,434,2024055.4,2024402.6,18,0.051843318,1.324890541,1.324890541,-9.379470603,1
HNEAP_RS09390,HNEAP_RS09390,1,NC_013422.1,2024443,2025213,-,,oxidoreductase,0.5357,12,770,2024520,2025136,32,0.051948052,1.384108107,1.384108107,-9.599287502,1
HNEAP_RS09395,HNEAP_RS09395,1,NC_013422.1,2025418,2026719,+,,NAD/FAD-binding protein,0.5031,30,1301,2025548.1,2026588.9,32,0.03074558,0.866953881,0.866953881,-6.055620137,1
HNEAP_RS09400,HNEAP_RS09400,1,NC_013422.1,2026716,2027510,+,,DUF1365 domain-containing protein,0.5019,18,794,2026795.4,2027430.6,28,0.044080605,1.245644147,1.245644147,-8.960462529,1
HNEAP_RS09405,HNEAP_RS09405,1,NC_013422.1,2027492,2028766,+,,class I SAM-dependent methyltransferase,0.5349,30,1274,2027619.4,2028638.6,44,0.043171115,1.151811998,1.151811998,-8.304767818,1
HNEAP_RS09410,HNEAP_RS09410,1,NC_013422.1,2028763,2030085,+,,MFS transporter,0.5616,29,1322,2028895.2,2029952.8,54,0.051059002,1.303367846,1.303367846,-9.298134512,1
HNEAP_RS09415,HNEAP_RS09415,1,NC_013422.1,2030082,2030618,+,,DUF3833 domain-containing protein,0.4786,18,536,2030135.6,2030564.4,11,0.025652985,0.756505593,0.756505593,-5.033863791,1
HNEAP_RS09420,HNEAP_RS09420,1,NC_013422.1,2030620,2031216,+,,hypothetical protein,0.5193,15,596,2030679.6,2031156.4,19,0.039848993,1.092007268,1.092007268,-7.868209244,1
HNEAP_RS09425,HNEAP_RS09425,1,NC_013422.1,2031217,2031456,-,,DUF2789 domain-containing protein,0.5333,4,239,2031240.9,2031432.1,9,0.04707113,1.259274848,1.259274848,-9.053048733,1
HNEAP_RS09430,HNEAP_RS09430,1,NC_013422.1,2031493,2032536,-,,protease SohB,0.5268,19,1043,2031597.3,2032431.7,18,0.021572387,0.583554076,0.583554076,-3.165276697,1
HNEAP_RS09435,HNEAP_RS09435,1,NC_013422.1,2032915,2033766,+,,Tim44 domain-containing protein,0.5845,7,851,2033000.1,2033680.9,15,0.022032902,0.542318313,0.542318313,-2.653443031,1
HNEAP_RS09440,HNEAP_RS09440,1,NC_013422.1,2033835,2034626,-,,CDP-diacylglycerol--serine O-phosphatidyltransferase,0.5404,17,791,2033914.1,2034546.9,0,0,0,0,13.366775,1
HNEAP_RS09445,HNEAP_RS09445,1,NC_013422.1,2034806,2035822,-,,ketol-acid reductoisomerase,0.5526,21,1016,2034907.6,2035720.4,0,0,0,0,13.366775,1
HNEAP_RS09450,HNEAP_RS09450,1,NC_013422.1,2035873,2036373,-,,acetolactate synthase small subunit,0.5429,9,500,2035923,2036323,1,0.0025,0.065809397,0.065809397,9.873789704,1
HNEAP_RS09455,HNEAP_RS09455,1,NC_013422.1,2036377,2038077,-,,acetolactate synthase 3 large subunit,0.552,39,1700,2036547,2037907,0,0,0,0,13.366775,1
HNEAP_RS09460,HNEAP_RS09460,1,NC_013422.1,2038388,2039323,-,,hypothetical protein,0.5128,28,935,2038481.5,2039229.5,39,0.052139037,1.44512717,1.44512717,-9.819941999,1
HNEAP_RS12340,HNEAP_RS12340,1,NC_013422.1,2039394,2039771,-,,hypothetical protein,0.5503,6,377,2039431.7,2039733.3,16,0.053050398,1.379441208,1.379441208,-9.582170707,1
HNEAP_RS09470,HNEAP_RS09470,1,NC_013422.1,2039762,2039992,-,,SirA family protein,0.5887,2,230,2039785,2039969,8,0.043478261,1.063202861,1.063202861,-7.652104589,1
HNEAP_RS09475,HNEAP_RS09475,1,NC_013422.1,2039996,2040313,-,,rhodanese,0.544,4,317,2040027.7,2040281.3,26,0.102523659,2.693860179,2.693860179,-13.41076129,1
HNEAP_RS09480,HNEAP_RS09480,1,NC_013422.1,2040833,2041075,-,,hypothetical protein,0.3333,16,242,2040857.2,2041050.8,3,0.015495868,0.627535166,0.627535166,-3.679210034,1
HNEAP_RS09485,HNEAP_RS09485,1,NC_013422.1,2041107,2041493,+,,sulfur oxidation c-type cytochrome SoxX,0.4935,9,386,2041145.6,2041454.4,12,0.038860104,1.114908436,1.114908436,-8.037248299,1
HNEAP_RS09490,HNEAP_RS09490,1,NC_013422.1,2041537,2042442,+,,sulfur oxidation c-type cytochrome SoxA,0.4779,32,905,2041627.5,2042351.5,24,0.033149171,0.978849573,0.978849573,-6.994621349,1
HNEAP_RS09495,HNEAP_RS09495,1,NC_013422.1,2042496,2043248,-,,DedA family protein,0.498,20,752,2042571.2,2043172.8,13,0.021609043,0.614934179,0.614934179,-3.535071735,1
HNEAP_RS12345,HNEAP_RS12345,1,NC_013422.1,2043235,2045103,-,,family 2 glycosyl transferase,0.5436,41,1868,2043421.8,2044916.2,25,0.016729122,0.439859254,0.439859254,-1.223779131,1
HNEAP_RS09505,HNEAP_RS09505,1,NC_013422.1,2045107,2045625,-,,molybdenum cofactor biosynthesis protein B,0.5568,11,518,2045158.8,2045573.2,16,0.038610039,0.993307039,0.993307039,-7.110102429,1
HNEAP_RS09510,HNEAP_RS09510,1,NC_013422.1,2045651,2045890,-,,DUF3565 domain-containing protein,0.55,4,239,2045674.9,2045866.1,8,0.041841004,1.08850793,1.08850793,-7.842166894,1
HNEAP_RS09515,HNEAP_RS09515,1,NC_013422.1,2045919,2047283,-,,30S ribosomal protein S12 methylthiotransferase RimO,0.5707,31,1364,2046055.4,2047146.6,42,0.038489736,0.968249089,0.968249089,-6.909162519,1
HNEAP_RS09520,HNEAP_RS09520,1,NC_013422.1,2047314,2047640,-,,DUF3579 domain-containing protein,0.5015,5,326,2047346.6,2047607.4,0,0,0,0,13.366775,1
HNEAP_RS09525,HNEAP_RS09525,1,NC_013422.1,2047873,2048406,+,,asparaginase,0.5131,11,533,2047926.3,2048352.7,23,0.053939962,1.494254921,1.494254921,-9.993486457,1
HNEAP_RS09530,HNEAP_RS09530,1,NC_013422.1,2048489,2050291,-,,thiosulfohydrolase SoxB,0.523,45,1802,2048669.2,2050110.8,0,0,0,0,13.366775,1
HNEAP_RS12350,HNEAP_RS12350,1,NC_013422.1,2050602,2051768,-,,hypothetical protein,0.5913,20,1166,2050718.6,2051651.4,2,0.002144082,0.052220072,0.052220072,10.96416436,1
HNEAP_RS09540,HNEAP_RS09540,1,NC_013422.1,2051680,2052333,-,,dTMP kinase,0.5963,3,653,2051745.3,2052267.7,0,0,0,0,13.366775,1
HNEAP_RS09545,HNEAP_RS09545,1,NC_013422.1,2052356,2053483,-,,hypothetical protein,0.5691,25,1127,2052468.7,2053370.3,57,0.063220941,1.594458911,1.594458911,-10.33675352,1
HNEAP_RS09550,HNEAP_RS09550,1,NC_013422.1,2053422,2054414,-,,hypothetical protein,0.5932,17,992,2053521.2,2054314.8,62,0.078125,1.897199973,1.897199973,-11.29669349,1
HNEAP_RS09555,HNEAP_RS09555,1,NC_013422.1,2054336,2055799,-,,anthranilate synthase,0.5833,21,1463,2054482.3,2055652.7,60,0.051264525,1.264194624,1.264194624,-9.086311797,1
HNEAP_RS09560,HNEAP_RS09560,1,NC_013422.1,2055827,2057068,-,,beta-ketoacyl-[acyl-carrier-protein] synthase II,0.5837,23,1241,2055951.1,2056943.9,3,0.003021757,0.074470597,0.074470597,9.263038293,1
HNEAP_RS09565,HNEAP_RS09565,1,NC_013422.1,2057186,2057425,-,,acyl carrier protein,0.4708,4,239,2057209.9,2057401.1,0,0,0,0,13.366775,1
HNEAP_RS09570,HNEAP_RS09570,1,NC_013422.1,2057602,2058354,-,,3-oxoacyl-ACP reductase FabG,0.5923,13,752,2057677.2,2058278.8,0,0,0,0,13.366775,1
HNEAP_RS09575,HNEAP_RS09575,1,NC_013422.1,2058406,2059326,-,,[acyl-carrier-protein] S-malonyltransferase,0.6156,12,920,2058498,2059234,0,0,0,0,13.366775,1
HNEAP_RS09580,HNEAP_RS09580,1,NC_013422.1,2059516,2060691,+,,glycosyltransferase family 4 protein,0.5595,23,1175,2059633.5,2060573.5,90,0.095744681,2.452384698,2.452384698,-12.82089437,1
HNEAP_RS09585,HNEAP_RS09585,1,NC_013422.1,2060851,2062635,+,,RNA helicase,0.5927,21,1784,2061029.4,2062456.6,86,0.060257848,1.464439089,1.464439089,-9.888588875,1
HNEAP_RS09590,HNEAP_RS09590,1,NC_013422.1,2062803,2063378,+,,methylated-DNA--[protein]-cysteine S-methyltransferase,0.5503,15,575,2062860.5,2063320.5,24,0.052173913,1.35665044,1.35665044,-9.498077218,1
HNEAP_RS09595,HNEAP_RS09595,1,NC_013422.1,2063490,2064668,-,,formate-dependent phosphoribosylglycinamide formyltransferase,0.6022,20,1178,2063607.8,2064550.2,90,0.095500849,2.28744596,2.28744596,-12.39482237,1
HNEAP_RS09600,HNEAP_RS09600,1,NC_013422.1,2064780,2065127,-,,DUF3301 domain-containing protein,0.5172,6,347,2064814.7,2065092.3,16,0.057636888,1.585246922,1.585246922,-10.30577252,1
HNEAP_RS09605,HNEAP_RS09605,1,NC_013422.1,2065342,2065557,+,,30S ribosomal protein S21,0.537,3,215,2065363.5,2065535.5,1,0.005813953,0.154567847,0.154567847,5.30826608,1
HNEAP_RS09610,HNEAP_RS09610,1,NC_013422.1,2065593,2066042,+,,hypothetical protein,0.58,9,449,2065637.9,2065997.1,15,0.041759465,1.03514112,1.03514112,-7.437618699,1
HNEAP_RS09615,HNEAP_RS09615,1,NC_013422.1,2066164,2067573,+,,glutamate synthase subunit beta,0.5652,26,1409,2066304.9,2067432.1,0,0,0,0,13.366775,1
HNEAP_RS09620,HNEAP_RS09620,1,NC_013422.1,2067754,2068851,+,,uroporphyrinogen decarboxylase,0.5856,21,1097,2067863.7,2068741.3,0,0,0,0,13.366775,1
HNEAP_RS09625,HNEAP_RS09625,1,NC_013422.1,2068885,2069487,-,,hypothetical protein,0.5406,12,602,2068945.2,2069426.8,21,0.043604651,1.152263528,1.152263528,-8.308005252,1
HNEAP_RS09630,HNEAP_RS09630,1,NC_013422.1,2069506,2071878,-,,penicillin-binding protein 1A,0.5192,61,2372,2069743.2,2071640.8,106,0.055860034,1.53103411,1.53103411,-10.12110876,1
HNEAP_RS09635,HNEAP_RS09635,1,NC_013422.1,2072022,2073119,+,,pilus assembly protein PilM,0.5046,29,1097,2072131.7,2073009.3,49,0.055834093,1.570178916,1.570178916,-10.25485082,1
HNEAP_RS09640,HNEAP_RS09640,1,NC_013422.1,2073116,2073706,+,,fimbrial assembly family protein,0.467,15,590,2073175,2073647,14,0.029661017,0.894103384,0.894103384,-6.291381955,1
HNEAP_RS09645,HNEAP_RS09645,1,NC_013422.1,2073710,2074324,+,,pilus assembly protein PilO,0.4732,13,614,2073771.4,2074262.6,25,0.050895765,1.51623004,1.51623004,-10.06997137,1
HNEAP_RS09650,HNEAP_RS09650,1,NC_013422.1,2074321,2074872,+,,pilus assembly protein PilP,0.5036,12,551,2074376.1,2074816.9,17,0.038566243,1.086506714,1.086506714,-7.827247832,1
HNEAP_RS09655,HNEAP_RS09655,1,NC_013422.1,2074892,2077081,+,,type IV pilus secretin PilQ,0.5041,55,2189,2075110.9,2076862.1,54,0.030835998,0.867951016,0.867951016,-6.064376942,1
HNEAP_RS09660,HNEAP_RS09660,1,NC_013422.1,2077153,2077656,+,,shikimate kinase AroK,0.5179,16,503,2077203.3,2077605.7,1,0.002485089,0.068266616,0.068266616,9.694672364,1
HNEAP_RS09665,HNEAP_RS09665,1,NC_013422.1,2077867,2078904,+,,IS5/IS1182 family transposase,0.5645,14,1037,2077970.7,2078800.3,0,0,0,0,13.366775,1
HNEAP_RS09670,HNEAP_RS09670,1,NC_013422.1,2079276,2080307,-,,RNA polymerase sigma factor RpoS,0.5048,17,1031,2079379.1,2080203.9,35,0.04243453,1.192927783,1.192927783,-8.596195578,1
HNEAP_RS09675,HNEAP_RS09675,1,NC_013422.1,2080688,2081911,+,,hypothetical protein,0.5547,23,1223,2080810.3,2081788.7,61,0.062346688,1.609487217,1.609487217,-10.38705298,1
HNEAP_RS09680,HNEAP_RS09680,1,NC_013422.1,2081916,2083031,+,,phosphoserine transaminase,0.5358,20,1115,2082027.5,2082919.5,39,0.043721973,1.164734946,1.164734946,-8.397093487,1
HNEAP_RS09685,HNEAP_RS09685,1,NC_013422.1,2083085,2083558,+,,NUDIX hydrolase,0.519,11,473,2083132.3,2083510.7,7,0.018498943,0.507202775,0.507202775,-2.191283211,1
