,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
1737,HNEAP_RS08690,HNEAP_RS08690,1,NC_013422.1,1875519,1875908,+,,hypothetical protein,0.5231,10,0.053361829805132266,0.005193161369355924,389,9,203.48590000000002,0.050524971279418414
1738,HNEAP_RS08695,HNEAP_RS08695,1,NC_013422.1,1876184,1876792,-,,superoxide dismutase,0.5583,8,2.0256346713037446e-11,2.305605239968013e-15,608,0,339.44640000000004,0.05392485464595546
1739,HNEAP_RS08700,HNEAP_RS08700,1,NC_013422.1,1877126,1877818,-,,peptidase,0.6147,7,0.9701447177281793,0.2874516179287345,692,37,425.3724,0.059372395040065945
1740,HNEAP_RS08705,HNEAP_RS08705,1,NC_013422.1,1877815,1880892,-,,translocation/assembly module TamB,0.5565,64,0.999999998615319,0.979814717630811,3077,191,1712.3505,0.05375099697380299
1741,HNEAP_RS08710,HNEAP_RS08710,1,NC_013422.1,1880953,1881738,-,,hypothetical protein,0.5509,19,0.9999932186909467,0.9916912830499099,785,57,432.45649999999995,0.053210106438217546
1742,HNEAP_RS08715,HNEAP_RS08715,1,NC_013422.1,1881738,1883546,-,,outer membrane protein assembly factor,0.5721,41,0.9189408682611833,0.04273878018654552,1808,83,1034.3568,0.055257763465791004
1743,HNEAP_RS08720,HNEAP_RS08720,1,NC_013422.1,1883524,1885440,-,,DNA topoisomerase IV subunit B,0.5968,26,1.7190299243618694e-29,1.0852668119731175e-44,1916,3,1143.4688,0.05764347707810535
1744,HNEAP_RS08725,HNEAP_RS08725,1,NC_013422.1,1885588,1886556,-,,EamA family transporter,0.5913,16,0.9809901434564583,0.3053010800742724,968,51,572.3784,0.05711224530208394
1745,HNEAP_RS08730,HNEAP_RS08730,1,NC_013422.1,1886665,1887528,+,,thioredoxin,0.5521,4,0.11706756559477602,0.0013580776679966524,863,27,476.4623,0.053326011552985865
1746,HNEAP_RS08735,HNEAP_RS08735,1,NC_013422.1,1887667,1890717,-,,ribonuclease Rne/Rng family,0.5824,43,0.3070445239607229,1.5959497731047558e-06,3050,115,1776.3200000000002,0.05625261570088565
1747,HNEAP_RS08745,HNEAP_RS08745,1,NC_013422.1,1891270,1892352,+,,RluA family pseudouridine synthase,0.5836,8,0.9999999999999999,0.9999999998904936,1082,114,631.4552,0.05636852081565395
1748,HNEAP_RS08750,HNEAP_RS08750,1,NC_013422.1,1892349,1893053,+,,haloacid dehalogenase,0.5645,13,0.999740901048998,0.9312808052129325,704,47,397.408,0.05452369773892505
1749,HNEAP_RS08755,HNEAP_RS08755,1,NC_013422.1,1893050,1894102,+,,signal peptide peptidase SppA,0.5622,20,0.9743462058884428,0.3671677136171055,1052,54,591.4344,0.05430154626895245
1750,HNEAP_RS08760,HNEAP_RS08760,1,NC_013422.1,1894135,1894449,+,,ATP-dependent Clp protease adapter ClpS,0.5111,10,0.2958877607168844,0.09046578134258891,314,10,160.4854,0.049365920131735325
1751,HNEAP_RS08765,HNEAP_RS08765,1,NC_013422.1,1894473,1896749,+,,ATP-dependent Clp protease ATP-binding subunit ClpA,0.5683,29,0.7144197970011757,0.002509015496612351,2276,95,1293.4508,0.05489073060235802
1752,HNEAP_RS08770,HNEAP_RS08770,1,NC_013422.1,1896888,1897106,-,,translation initiation factor IF-1,0.4795,11,0.000146500581872582,3.238943691768566e-05,218,0,104.53099999999999,0.046313752109503205
1753,HNEAP_RS08775,HNEAP_RS08775,1,NC_013422.1,1897241,1897813,+,,nitroreductase,0.5462,11,0.18551192696211696,0.010321419303251212,572,18,312.4264,0.05275614473870834
1754,HNEAP_RS08780,HNEAP_RS08780,1,NC_013422.1,1897814,1899013,-,,hypothetical protein,0.545,26,0.3867027052306324,0.008852372292720165,1199,45,653.455,0.05264023962394004
1755,HNEAP_RS08785,HNEAP_RS08785,1,NC_013422.1,1899062,1900042,-,,hypothetical protein,0.525,17,0.23978450345248908,0.010380363436568334,980,34,514.5,0.05070848771113489
1756,HNEAP_RS08790,HNEAP_RS08790,1,NC_013422.1,1900498,1901439,-,,flagellar hook-associated protein 3,0.5074,23,0.9999951793749696,0.9982296084600366,941,66,477.4634,0.04900854602786637
1757,HNEAP_RS08795,HNEAP_RS08795,1,NC_013422.1,1901452,1903101,-,,flagellar hook-associated protein FlgK,0.5594,36,0.9999886746976676,0.9096898650240284,1649,101,922.4506,0.05403110100115974
1758,HNEAP_RS08800,HNEAP_RS08800,1,NC_013422.1,1903319,1904533,-,,flagellar assembly peptidoglycan hydrolase FlgJ,0.5638,15,0.9999999999999547,0.9999988835762749,1214,106,684.4531999999999,0.05445608642197686
1759,HNEAP_RS08805,HNEAP_RS08805,1,NC_013422.1,1904556,1905677,-,,flagellar basal body P-ring protein FlgI,0.5775,20,0.9998191719467924,0.8188631119259571,1121,69,647.3775,0.05577933648224839
1760,HNEAP_RS08810,HNEAP_RS08810,1,NC_013422.1,1905692,1906384,-,,flagellar basal body L-ring protein FlgH,0.5541,16,0.936726232436885,0.4068681911421454,692,35,383.4372,0.053519186744266374
1761,HNEAP_RS08815,HNEAP_RS08815,1,NC_013422.1,1906408,1907196,-,,flagellar basal-body rod protein FlgG,0.5513,19,0.9990311522184246,0.882535695934402,788,49,434.4244,0.05324874147647365
1762,HNEAP_RS08820,HNEAP_RS08820,1,NC_013422.1,1907207,1907950,-,,flagellar basal-body rod protein FlgF,0.5793,11,0.9998542838128945,0.9197898453400599,743,50,430.41990000000004,0.05595319415440086
1763,HNEAP_RS08825,HNEAP_RS08825,1,NC_013422.1,1908360,1909616,-,,flagellar hook protein FlgE,0.5553,35,0.9993615207820433,0.781137648765378,1256,73,697.4568,0.05363509185903468
1764,HNEAP_RS08830,HNEAP_RS08830,1,NC_013422.1,1909670,1910407,-,,flagellar hook capping protein,0.5786,16,0.9999999999999059,0.9999996835398263,737,75,426.4282,0.05588558283745267
1765,HNEAP_RS08835,HNEAP_RS08835,1,NC_013422.1,1910420,1910821,-,,flagellar basal body rod protein FlgC,0.5323,12,0.9999644239826145,0.9966753866810946,401,33,213.4523,0.051413577159308776
1766,HNEAP_RS08840,HNEAP_RS08840,1,NC_013422.1,1910835,1911233,-,,flagellar basal body rod protein FlgB,0.5489,12,0.7627018782212707,0.2879628884219941,398,18,218.46220000000002,0.053016931246937044
1767,HNEAP_RS08845,HNEAP_RS08845,1,NC_013422.1,1911377,1912651,+,,HlyC/CorC family transporter,0.5702,17,0.999999999999994,0.9999992774762653,1274,112,726.4348,0.0550742470340745
1768,HNEAP_RS08850,HNEAP_RS08850,1,NC_013422.1,1912651,1914033,+,,DNA repair protein RadA,0.6067,20,0.15530732367723993,1.8833422194698836e-05,1382,47,838.4594000000001,0.058599694274943895
1769,HNEAP_RS12325,HNEAP_RS12325,1,NC_013422.1,1914334,1914729,-,,zinc ribbon domain-containing protein,0.5202,9,0.13868479284878105,0.020585075686150426,395,11,205.47899999999998,0.05024486725206166
1770,HNEAP_RS08860,HNEAP_RS08860,1,NC_013422.1,1915050,1915481,+,,hypothetical protein,0.5301,10,0.0226809857166369,0.001163839136564341,431,9,228.47310000000002,0.05120108444890021
1771,HNEAP_RS08865,HNEAP_RS08865,1,NC_013422.1,1915574,1916269,-,,electron transport complex subunit RsxE,0.5575,11,0.0029383932121783904,6.9401681021372445e-06,695,14,387.4625,0.053847584569443246
1772,HNEAP_RS08870,HNEAP_RS08870,1,NC_013422.1,1916262,1917032,-,,RnfABCDGE type electron transport complex subunit G,0.5422,14,1.6879459593718771e-10,1.4123499034968636e-14,770,3,417.494,0.05236979435614732
1773,HNEAP_RS08875,HNEAP_RS08875,1,NC_013422.1,1917043,1918092,-,,electron transport complex subunit RsxD,0.5905,13,1.306124351989284e-10,1.2762677193955536e-17,1049,8,619.4345000000001,0.05703497522557173
1774,HNEAP_RS08880,HNEAP_RS08880,1,NC_013422.1,1918089,1919792,-,,electron transport complex subunit RsxC,0.6033,31,1.7176445906613366e-11,2.5566154326580977e-22,1703,21,1027.4198999999999,0.05827129644976701
1775,HNEAP_RS08885,HNEAP_RS08885,1,NC_013422.1,1919785,1920363,-,,electron transport complex subunit RsxB,0.5769,7,6.826497077715092e-11,4.0540538157437694e-15,578,0,333.4482,0.05572138392486423
1776,HNEAP_RS08890,HNEAP_RS08890,1,NC_013422.1,1920363,1920944,-,,electron transport complex subunit RsxA,0.5172,14,1.5121105223006458e-09,3.701168769420626e-12,581,1,300.4932,0.04995510446514089
1777,HNEAP_RS08895,HNEAP_RS08895,1,NC_013422.1,1921119,1923131,-,,NADH-ubiquinone oxidoreductase,0.5827,29,0.9987381557690342,0.29282188191047065,2012,107,1172.3924,0.05628159197957772
1778,HNEAP_RS08900,HNEAP_RS08900,1,NC_013422.1,1923121,1923945,-,,NADH ubiquinone oxidoreductase,0.5745,15,0.9999856505090007,0.9705717714828886,824,58,473.38800000000003,0.055489573695327615
1779,HNEAP_RS08905,HNEAP_RS08905,1,NC_013422.1,1923959,1925515,-,,NADH-quinone oxidoreductase subunit D,0.5748,29,0.9999644881274199,0.8163659473471983,1556,94,894.3888,0.05551854997401969
1780,HNEAP_RS08910,HNEAP_RS08910,1,NC_013422.1,1925502,1926977,-,,NADH dehydrogenase,0.5847,33,0.9999954109212659,0.8951510230050723,1475,94,862.4325,0.05647476717085823
1781,HNEAP_RS08915,HNEAP_RS08915,1,NC_013422.1,1926980,1927660,-,,hydrogenase,0.5228,13,0.025279023038340367,0.0006551824601092715,680,17,355.504,0.05049599500072634
1782,HNEAP_RS08920,HNEAP_RS08920,1,NC_013422.1,1927674,1928618,-,,formate hydrogenlyase,0.5471,19,0.9998931014410176,0.9509654578209799,944,61,516.4624,0.05284307357478458
1783,HNEAP_RS08925,HNEAP_RS08925,1,NC_013422.1,1928871,1929698,-,,phosphate ABC transporter ATP-binding protein PstB,0.5085,23,1.0025253688525481e-13,3.5692022543453534e-17,827,1,420.5295,0.04911479238307065
1784,HNEAP_RS08930,HNEAP_RS08930,1,NC_013422.1,1929791,1930633,-,,phosphate ABC transporter  permease protein PstA,0.5243,22,4.519336841367609e-09,1.2786045025074882e-12,842,6,441.4606,0.05064087639418671
1785,HNEAP_RS08935,HNEAP_RS08935,1,NC_013422.1,1930649,1931626,-,,phosphate ABC transporter permease subunit PstC,0.5225,25,5.6101386814338165e-15,1.490639032879727e-19,977,2,510.48249999999996,0.050467018722034254
1786,HNEAP_RS08940,HNEAP_RS08940,1,NC_013422.1,1931749,1932789,-,,phosphate ABC transporter substrate-binding protein PstS,0.5053,20,7.952014687304766e-14,9.109072916144907e-18,1040,4,525.512,0.04880571207702183
1787,HNEAP_RS08945,HNEAP_RS08945,1,NC_013422.1,1933466,1934389,+,,hypothetical protein,0.539,28,0.9815710551943112,0.5931249357227703,923,49,497.497,0.052060714050098496
1788,HNEAP_RS08950,HNEAP_RS08950,1,NC_013422.1,1934398,1934952,+,,FMN-binding protein,0.573,10,0.9176359820822542,0.3526898466860796,554,28,317.44199999999995,0.05534469230186722
1789,HNEAP_RS08955,HNEAP_RS08955,1,NC_013422.1,1934949,1935788,+,,FAD:protein FMN transferase,0.6321,6,0.9872090065918685,0.2515107610441853,839,46,530.3319,0.061053019204206416
1790,HNEAP_RS08960,HNEAP_RS08960,1,NC_013422.1,1935792,1936238,+,,hypothetical protein,0.5951,6,0.9999883924124225,0.9891094296597936,446,37,265.4146,0.057479278165516914
1791,HNEAP_RS08965,HNEAP_RS08965,1,NC_013422.1,1936279,1938540,-,,mechanosensitive ion channel MscS,0.5698,43,0.8532729835328543,0.009026944450858809,2261,99,1288.3178,0.05503561199581841
1792,HNEAP_RS08970,HNEAP_RS08970,1,NC_013422.1,1938549,1940522,-,,excinuclease ABC subunit UvrC,0.5861,31,0.7982424179204659,0.0041343142617408166,1973,85,1156.3753,0.056609989804754596
1793,HNEAP_RS08975,HNEAP_RS08975,1,NC_013422.1,1940519,1941157,-,,DNA-binding response regulator,0.5524,14,0.9231315180397501,0.4025365079134198,638,32,352.4312,0.053354987831677934
1794,HNEAP_RS08980,HNEAP_RS08980,1,NC_013422.1,1941253,1941732,-,,CYTH domain-containing protein,0.5292,6,0.016560959261284206,0.0006367733380199397,479,10,253.4868,0.051114155612823974
1795,HNEAP_RS08985,HNEAP_RS08985,1,NC_013422.1,1941753,1942724,-,,ketoacyl-ACP synthase III,0.5669,21,0.9973709816932074,0.6866235539165795,971,56,550.4599,0.05475550796846165
1796,HNEAP_RS08990,HNEAP_RS08990,1,NC_013422.1,1942721,1943743,-,,phosphate acetyltransferase PlsX,0.5787,22,9.901539664519596e-16,5.586670338445029e-23,1022,2,591.4313999999999,0.05589524159701669
1797,HNEAP_RS08995,HNEAP_RS08995,1,NC_013422.1,1943926,1944114,-,,50S ribosomal protein L32,0.5344,2,0.004329789972398861,0.0005290001187650401,188,1,100.46719999999999,0.05161641111015331
1798,HNEAP_RS09000,HNEAP_RS09000,1,NC_013422.1,1944207,1944845,-,,hypothetical protein,0.5634,5,0.526877747285944,0.04872581207680947,638,25,359.4492,0.05441745138372076
1799,HNEAP_RS09005,HNEAP_RS09005,1,NC_013422.1,1944997,1945584,+,,septum formation protein Maf,0.5867,10,1.5126644431014405e-08,8.823242126219308e-13,587,2,344.3929,0.05666794236213874
1800,HNEAP_RS09010,HNEAP_RS09010,1,NC_013422.1,1945592,1946812,-,,lysophospholipid transporter LplT,0.5774,28,0.9999354411090491,0.8540884480456024,1220,76,704.428,0.05576967772268436
1801,HNEAP_RS09015,HNEAP_RS09015,1,NC_013422.1,1947269,1947847,-,,hypothetical protein,0.5475,7,0.3910056392115616,0.040423974237150835,578,21,316.455,0.05288170861304067
1802,HNEAP_RS09020,HNEAP_RS09020,1,NC_013422.1,1948042,1948752,+,,DNA-binding response regulator,0.5738,5,0.9999998648551583,0.9984767428305005,710,58,407.39799999999997,0.05542196237837943
1803,HNEAP_RS09025,HNEAP_RS09025,1,NC_013422.1,1948749,1950239,+,,ATP-binding protein,0.5902,22,0.9995268365718223,0.5315349004366567,1490,85,879.3979999999999,0.057005998946879646
1804,HNEAP_RS09030,HNEAP_RS09030,1,NC_013422.1,1950351,1951580,+,,divalent metal cation transporter,0.5602,24,0.9999999239073004,0.9961468834597456,1229,88,688.4858,0.05410837107767194
1805,HNEAP_RS12330,HNEAP_RS12330,1,NC_013422.1,1951584,1954052,-,,GAF sensor-containing diguanylate cyclase/phosphodiesterase,0.4723,87,0.13991695618617603,0.006217460888271231,2468,87,1165.6364,0.04561832142089336
1806,HNEAP_RS09040,HNEAP_RS09040,1,NC_013422.1,1954065,1954958,-,,lipoprotein,0.4765,24,0.7609346056759116,0.4080293953423912,893,39,425.5145,0.046023989322582434
1807,HNEAP_RS09045,HNEAP_RS09045,1,NC_013422.1,1955008,1955529,-,,hypothetical protein,0.4962,8,0.11946788024003288,0.020236070784245736,521,15,258.5202,0.04792676495669549
1808,HNEAP_RS09050,HNEAP_RS09050,1,NC_013422.1,1955715,1956641,-,,hypothetical protein,0.521,20,0.9455263593615627,0.5031194326303512,926,46,482.446,0.050322137328573865
1809,HNEAP_RS09055,HNEAP_RS09055,1,NC_013422.1,1956706,1957419,+,,hypothetical protein,0.5546,12,0.06184118374482561,0.0007183554638520843,713,20,395.4298,0.0535674805420865
1810,HNEAP_RS09060,HNEAP_RS09060,1,NC_013422.1,1957422,1959032,-,,peptide chain release factor 3,0.5717,29,0.9979902985080106,0.4454377156261292,1610,87,920.437,0.055219128427534896
1811,HNEAP_RS09065,HNEAP_RS09065,1,NC_013422.1,1959124,1959318,+,,hypothetical protein,0.5179,6,0.9889230333003972,0.9360618964038567,194,14,100.4726,0.05002271578208907
1812,HNEAP_RS09070,HNEAP_RS09070,1,NC_013422.1,1959423,1960457,+,,folate-binding protein,0.543,25,0.9999999999964703,0.999998394924544,1034,90,561.462,0.052447064432659514
1813,HNEAP_RS09075,HNEAP_RS09075,1,NC_013422.1,1960622,1961413,+,,thiazole synthase,0.5682,15,1.2245505641921075e-14,4.0718394122783294e-20,791,0,449.44620000000003,0.054881071842794005
1814,HNEAP_RS09080,HNEAP_RS09080,1,NC_013422.1,1961397,1962161,+,,tRNA (guanosine(46)-N7)-methyltransferase TrmB,0.5817,11,0.37747950569572697,0.008616954187598367,764,28,444.4188,0.05618500438393746
1815,HNEAP_RS09085,HNEAP_RS09085,1,NC_013422.1,1962158,1962430,+,,hypothetical protein,0.4872,7,0.7135309300308129,0.4831404269531623,272,12,132.5184,0.047057476595933186
1816,HNEAP_RS09090,HNEAP_RS09090,1,NC_013422.1,1962602,1963315,-,,DNA polymerase III subunit epsilon,0.5784,11,1.3377434767211741e-10,1.473251643094968e-15,713,2,412.3992,0.05586626531832462
1817,HNEAP_RS09095,HNEAP_RS09095,1,NC_013422.1,1963667,1964158,-,,ribonuclease HI,0.5935,7,3.7275803424815214e-06,1.260856921547732e-09,491,3,291.4085,0.05732473801249249
1818,HNEAP_RS09100,HNEAP_RS09100,1,NC_013422.1,1964160,1965005,-,,type 11 methyltransferase,0.5934,10,0.7618777338298159,0.048631646437090885,845,37,501.42300000000006,0.057315079252928475
1819,HNEAP_RS09105,HNEAP_RS09105,1,NC_013422.1,1965088,1966290,-,,MFS transporter,0.5586,25,0.3242561505021686,0.0031965427872929116,1202,44,671.4372,0.053953830924647526
1820,HNEAP_RS09110,HNEAP_RS09110,1,NC_013422.1,1966343,1966957,-,,DUF1294 domain-containing protein,0.4813,21,0.04547810257896711,0.006806491654308686,614,16,295.5182,0.04648760978165566
1821,HNEAP_RS09115,HNEAP_RS09115,1,NC_013422.1,1966984,1968081,-,,chorismate synthase,0.602,16,5.4543651594783704e-17,6.808012605560244e-26,1097,2,660.394,0.05814573257543468
1822,HNEAP_RS09120,HNEAP_RS09120,1,NC_013422.1,1968202,1969791,+,,AMP-dependent synthetase and ligase,0.5994,24,0.991954231936858,0.1536470965125637,1589,82,952.4466000000001,0.057894604826770016
1823,HNEAP_RS09125,HNEAP_RS09125,1,NC_013422.1,1969788,1971080,+,,Orn/DAP/Arg decarboxylase 2,0.5777,23,0.924360858890294,0.09733833542620561,1292,61,746.3883999999999,0.05579865400137644
1824,HNEAP_RS09130,HNEAP_RS09130,1,NC_013422.1,1971141,1971743,-,,methionine biosynthesis protein MetW,0.5755,7,6.68423977790969e-10,4.066474768999909e-14,602,1,346.451,0.05558616129096787
1825,HNEAP_RS09135,HNEAP_RS09135,1,NC_013422.1,1971740,1972951,-,,homoserine O-acetyltransferase,0.5743,29,5.024139717088591e-22,9.685865506667871e-31,1211,0,695.4773,0.05547025617619956
1826,HNEAP_RS09140,HNEAP_RS09140,1,NC_013422.1,1973004,1973555,-,,YggT family protein,0.5181,7,0.5677650695594137,0.16060416222883472,551,22,285.4731,0.05004203330121712
1827,HNEAP_RS09145,HNEAP_RS09145,1,NC_013422.1,1973552,1974400,-,,pyrroline-5-carboxylate reductase,0.5889,17,4.388682216058375e-14,1.4119177425608212e-20,848,1,499.3872,0.056880435072547315
1828,HNEAP_RS09150,HNEAP_RS09150,1,NC_013422.1,1974685,1975356,-,,YggS family pyridoxal phosphate-dependent enzyme,0.5387,13,0.9999946922508508,0.9967948278403693,671,51,361.4677,0.05203173777140641
1829,HNEAP_RS09155,HNEAP_RS09155,1,NC_013422.1,1975671,1976720,+,,type IV pili twitching motility protein PilT,0.5362,19,0.9999560178171787,0.9726445748159983,1049,68,562.4738,0.05179026878230577
1830,HNEAP_RS09160,HNEAP_RS09160,1,NC_013422.1,1976774,1977919,+,,twitching motility protein PilT,0.5384,10,0.020847244995283645,4.767551088412886e-05,1145,32,616.468,0.052002761492714336
1831,HNEAP_RS09165,HNEAP_RS09165,1,NC_013422.1,1978022,1979185,+,,twitching motility protein PilT,0.5481,19,0.8303049800180501,0.11567485508847615,1163,52,637.4403000000001,0.05293966117042484
1832,HNEAP_RS09170,HNEAP_RS09170,1,NC_013422.1,1980058,1980408,+,,cytochrome C class I,0.5641,4,0.8392892588888713,0.3673605056712517,350,17,197.435,0.05448506270066895
1833,HNEAP_RS09175,HNEAP_RS09175,1,NC_013422.1,1980426,1981775,+,,pyridine nucleotide-disulfide oxidoreductase,0.5274,37,0.29161671469808453,0.006572586778523559,1349,49,711.4626,0.05094029794067151
1834,GFF1835,,7,NC_013422.1,1981905,1983290,+,,cytochrome C,0.5368,38,0.2736423682168222,0.003443888206713508,1385,50,743.4680000000001,0.05184822133968993
1835,HNEAP_RS09185,HNEAP_RS09185,1,NC_013422.1,1983391,1984620,+,,hypothetical protein,0.561,32,0.9997819814424673,0.8405714496203325,1229,74,689.469,0.05418564115418415
1836,HNEAP_RS09190,HNEAP_RS09190,1,NC_013422.1,1984686,1985402,+,,cytochrome c4,0.5579,12,0.9999962259061693,0.9939831893083831,716,54,399.4564,0.05388621960769934
1837,HNEAP_RS09195,HNEAP_RS09195,1,NC_013422.1,1985867,1986148,-,,Fe(2+)-trafficking protein,0.5426,6,0.21330162343566178,0.03923837194321066,281,8,152.4706,0.05240842939440341
1838,HNEAP_RS09200,HNEAP_RS09200,1,NC_013422.1,1986171,1987316,-,,A/G-specific adenine glycosylase,0.582,22,0.9998792484674515,0.8209195483973502,1145,71,666.39,0.056213980662629545
1839,HNEAP_RS12335,HNEAP_RS12335,1,NC_013422.1,1987350,1989743,-,,AsmA family protein,0.5405,42,0.9999999999464337,0.9995502887162606,2393,162,1293.4165,0.05220559544355888
1840,HNEAP_RS09210,HNEAP_RS09210,1,NC_013422.1,1989959,1990186,+,,MoaD/ThiS family protein,0.5219,6,0.8060651822496382,0.52520559894773,227,11,118.47130000000001,0.05040906616465011
1841,HNEAP_RS09215,HNEAP_RS09215,1,NC_013422.1,1990197,1990526,+,,hypothetical protein,0.5364,8,0.9999999998508058,0.9999997558962703,329,40,176.4756,0.05180958630143381
1842,HNEAP_RS09220,HNEAP_RS09220,1,NC_013422.1,1990651,1990962,+,,glycoside hydrolase,0.4936,6,0.7433680435020351,0.481363254974541,311,14,153.5096,0.04767563720803083
1843,HNEAP_RS09225,HNEAP_RS09225,1,NC_013422.1,1991023,1991916,+,,D-hexose-6-phosphate mutarotase,0.5403,17,0.11445860289896746,0.0018591563711135577,893,28,482.4879,0.052186277924430834
1844,HNEAP_RS09230,HNEAP_RS09230,1,NC_013422.1,1991957,1992658,-,,type IV pilus assembly PilZ,0.5071,14,0.4870490297590422,0.11318263862405345,701,27,355.4771,0.0489795697491743
1845,HNEAP_RS09235,HNEAP_RS09235,1,NC_013422.1,1992768,1994024,-,,6-phosphofructokinase,0.5823,27,0.9999998971746074,0.9874519541699848,1256,89,731.3688000000001,0.05624295694132163
1846,HNEAP_RS09240,HNEAP_RS09240,1,NC_013422.1,1994121,1995125,+,,class 1 fructose-bisphosphatase,0.5413,20,2.1966230516063104e-18,3.849883235798634e-24,1004,0,543.4652,0.05228286552007108
1847,HNEAP_RS09245,HNEAP_RS09245,1,NC_013422.1,1995229,1995804,-,,sterol-binding protein,0.5642,7,0.8416112245363709,0.24488027364045445,575,27,324.415,0.05449472146023297
1848,HNEAP_RS09250,HNEAP_RS09250,1,NC_013422.1,1995993,1996439,-,,hypothetical protein,0.5391,6,0.9874087554550764,0.8206536813518838,446,27,240.4386,0.05207037280966252
1849,HNEAP_RS09255,HNEAP_RS09255,1,NC_013422.1,1996505,1999207,-,,GNAT family N-acetyltransferase,0.5882,43,0.9998860770276919,0.282888113286579,2702,146,1589.3164,0.05681282375559913
1850,HNEAP_RS09260,HNEAP_RS09260,1,NC_013422.1,1999475,2000407,+,,deacetylase,0.5809,15,0.9999579041601026,0.9239524106095419,932,62,541.3987999999999,0.05610773430742525
1851,HNEAP_RS09265,HNEAP_RS09265,1,NC_013422.1,2000540,2001340,+,,undecaprenyl-diphosphate phosphatase,0.5343,21,8.505222642936686e-15,3.8972887966277673e-19,800,0,427.44,0.051606752350589286
1852,HNEAP_RS09270,HNEAP_RS09270,1,NC_013422.1,2001408,2001911,-,,transcription antitermination factor NusB,0.5913,6,1.4232784559346747e-09,1.4235665612619571e-13,503,0,297.4239,0.05711224530208393
1853,HNEAP_RS09275,HNEAP_RS09275,1,NC_013422.1,2001995,2002486,-,,6 7-dimethyl-8-ribityllumazine synthase,0.5589,11,2.313900022043526e-09,1.4669772527549671e-12,491,0,274.4199,0.0539828072033396
1854,HNEAP_RS09280,HNEAP_RS09280,1,NC_013422.1,2002511,2003644,-,,bifunctional 3 4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II,0.5653,17,5.656886580299807e-19,1.5644822084985404e-26,1133,1,640.4849,0.05460096781543725
1855,HNEAP_RS09285,HNEAP_RS09285,1,NC_013422.1,2003738,2004388,-,,riboflavin synthase,0.5469,12,5.172624042715967e-07,2.8410310480254166e-10,650,5,355.485,0.05282375605565653
1856,HNEAP_RS09290,HNEAP_RS09290,1,NC_013422.1,2004478,2005638,-,,riboflavin biosynthesis protein RibD,0.6098,17,4.744493354451838e-18,7.0859811386619464e-28,1160,2,707.368,0.058899115821428684
1857,HNEAP_RS09295,HNEAP_RS09295,1,NC_013422.1,2005628,2006155,-,,transcriptional regulator NrdR,0.5549,11,0.1620792120254024,0.007699341400204426,527,16,292.4323,0.05359645682077858
1858,HNEAP_RS09300,HNEAP_RS09300,1,NC_013422.1,2006177,2007430,-,,serine hydroxymethyltransferase,0.5646,26,4.840396561472701e-21,2.236855418261558e-29,1253,1,707.4438,0.054533356498489075
1859,HNEAP_RS09305,HNEAP_RS09305,1,NC_013422.1,2007470,2007709,+,,hypothetical protein,0.3958,9,0.5224287318214611,0.5690497214811617,239,9,94.5962,0.0382293703544137
1860,HNEAP_RS09310,HNEAP_RS09310,1,NC_013422.1,2007744,2008232,+,,Crp/Fnr family transcriptional regulator,0.501,15,0.25948067740790876,0.06065892820422243,488,16,244.488,0.048390385415768726
1861,HNEAP_RS09315,HNEAP_RS09315,1,NC_013422.1,2008264,2010723,-,,copper-translocating P-type ATPase,0.55,47,5.789426389467837e-42,7.056151864240348e-57,2459,1,1352.45,0.05312317760214132
1862,HNEAP_RS09320,HNEAP_RS09320,1,NC_013422.1,2010764,2011567,-,,nitrogen fixation protein FixH,0.5211,18,0.00010480000583061237,3.057525806601874e-07,803,13,418.4433,0.0503317960881379
1863,HNEAP_RS09325,HNEAP_RS09325,1,NC_013422.1,2011816,2013237,-,,cytochrome c oxidase accessory protein CcoG,0.4873,44,0.21358077993156935,0.016946677077698265,1421,50,692.4533,0.04706713535549721
1864,HNEAP_RS09330,HNEAP_RS09330,1,NC_013422.1,2013559,2014536,-,,cytochrome c oxidase subunit III,0.5,31,6.555844515620066e-18,9.938775637096349e-22,977,0,488.5,0.04829379782012847
1865,HNEAP_RS09335,HNEAP_RS09335,1,NC_013422.1,2014514,2014723,-,,cbb3-type cytochrome c oxidase subunit 3,0.4429,12,0.00021092613058815816,0.00010754422183221556,209,0,92.5661,0.042778646109069805
1866,HNEAP_RS09340,HNEAP_RS09340,1,NC_013422.1,2014790,2015521,-,,cytochrome-c oxidase  cbb3-type subunit II,0.5027,21,1.3907539312387705e-13,1.579845981383577e-16,731,0,367.4737,0.048554584328357166
1867,HNEAP_RS09345,HNEAP_RS09345,1,NC_013422.1,2015536,2016996,-,,cytochrome-c oxidase  cbb3-type subunit I,0.5284,54,1.286532653609585e-24,4.836246634354785e-32,1460,1,771.4639999999999,0.05103688553631176
1868,HNEAP_RS09350,HNEAP_RS09350,1,NC_013422.1,2017281,2018081,-,,malonyl-[acyl-carrier protein] O-methyltransferase BioC,0.5493,19,2.897139522421282e-13,5.256244688071854e-18,800,1,439.44,0.05305556628519314
